age,gender,income,credit_score,debt_ratio,employment_years,region,approved
37,Female,98307.04,555,0.16,24,South,1
57,Male,47876.6,608,0.34,28,South,0
56,Male,65711.32,358,0.35,0,Central,0
39,Female,78046.12,368,0.34,24,West,1
47,Female,32373.3,745,0.37,1,East,0
54,Female,74605.21,687,0.2,29,Central,1
31,Female,43897.85,385,0.27,12,South,0
32,Male,81455.66,526,0.31,0,West,0
41,Male,45746.98,483,0.13,23,Central,1
31,Female,78855.38,621,0.32,23,West,1
59,Male,87116.66,617,0.54,26,South,1
48,Male,82228.73,698,0.55,3,Central,1
25,Male,70026.33,592,0.3,23,South,1
37,Male,60373.98,592,0.36,22,North,1
40,Male,53471.61,784,0.07,28,South,1
61,Male,94420.69,746,0.45,1,West,0
32,Male,51010.1,711,0.29,20,East,1
26,Male,44258.68,807,0.32,29,South,1
37,Female,78307.38,543,0.57,25,East,1
39,Female,49077.26,719,0.33,19,North,1
46,Female,45998.73,453,0.06,15,Central,0
64,Female,36127.91,723,0.19,2,Central,0
64,Male,55341.8,572,0.34,16,East,0
52,Male,63345.7,819,0.3,4,Central,1
26,Female,69861.83,427,0.57,25,South,0
56,Female,84026.12,672,0.38,7,East,0
58,Female,75537.96,458,0.46,11,West,0
31,Male,61182.56,475,0.33,24,South,1
53,Male,61036.09,510,0.31,22,South,0
44,Male,75203.15,746,0.32,11,South,1
43,Male,90451.4,466,0.3,26,West,1
35,Female,67526.28,759,0.37,0,North,1
47,Female,55617.38,656,0.2,0,Central,0
31,Male,45142.68,603,0.58,14,East,0
37,Female,36095.89,532,0.25,16,North,0
34,Female,78325.39,626,0.14,1,East,1
47,Male,76559.57,481,0.11,16,Central,1
38,Male,76547.27,633,0.06,19,West,1
48,Male,62426.81,328,0.3,25,South,0
24,Male,93138.69,392,0.16,8,South,1
27,Male,55317.63,629,0.06,11,West,1
55,Male,84105.38,483,0.36,3,North,0
29,Male,64225.14,394,0.46,12,North,0
28,Male,52832.98,652,0.1,3,East,1
37,Female,76850.61,564,0.33,6,West,0
37,Male,73192.72,318,0.5,13,North,0
53,Female,72139.46,798,0.64,26,West,1
52,Male,66625.57,438,0.45,8,Central,0
28,Female,64242.14,824,0.2,22,South,1
39,Male,112767.44,554,0.48,0,South,1
58,Male,88685.13,384,0.41,0,South,0
23,Female,79456.54,757,0.18,19,West,1
25,Female,67235.98,831,0.56,3,West,1
33,Female,85143.14,391,0.31,0,East,0
51,Male,75359.9,368,0.63,21,South,0
36,Male,65524.1,336,0.48,9,East,0
52,Female,58928.71,439,0.44,1,South,0
42,Female,63381.65,477,0.49,26,East,1
49,Female,18000.0,436,0.34,20,East,0
42,Female,69212.02,489,0.35,23,Central,1
63,Male,55230.48,641,0.56,14,East,0
23,Female,96853.4,304,0.46,2,West,0
30,Male,65386.88,556,0.59,24,East,1
62,Male,41220.73,542,0.58,22,South,0
41,Male,64002.4,714,0.64,8,East,0
36,Female,44077.58,642,0.47,16,North,0
32,Male,74468.15,678,0.35,20,South,1
22,Male,70818.95,445,0.15,27,North,1
61,Female,84156.79,622,0.47,12,South,0
44,Male,49182.36,421,0.22,2,West,0
55,Female,65680.16,551,0.22,3,West,0
50,Male,37699.56,610,0.19,3,West,0
50,Male,79029.9,774,0.58,10,North,0
55,Female,75377.42,791,0.57,27,Central,1
39,Male,74916.1,646,0.43,6,South,1
28,Male,65032.38,786,0.33,25,West,1
46,Male,73295.46,772,0.45,10,South,1
60,Male,97086.78,681,0.41,23,North,1
27,Female,59298.11,579,0.3,10,Central,0
50,Male,67772.9,371,0.28,9,North,0
27,Female,43277.47,820,0.28,4,South,1
23,Male,47634.78,665,0.4,12,Central,1
21,Female,66956.27,393,0.44,28,Central,0
56,Female,87078.67,672,0.32,11,North,1
45,Female,59874.38,638,0.63,9,West,0
57,Male,60281.67,736,0.1,6,South,1
21,Male,56862.3,635,0.26,18,East,1
35,Male,54304.87,791,0.3,18,East,1
57,Female,70899.43,339,0.06,18,North,0
33,Female,35054.85,658,0.27,11,South,0
60,Female,90618.79,553,0.21,19,South,1
28,Male,51691.55,697,0.35,21,North,1
25,Female,79438.07,469,0.25,14,South,1
29,Female,39600.03,810,0.49,4,West,0
21,Male,78376.8,559,0.36,23,North,1
56,Male,78438.89,758,0.13,29,West,1
55,Female,72684.04,828,0.5,13,South,1
22,Female,45111.43,640,0.11,11,North,1
60,Female,69990.96,356,0.55,28,South,0
43,Male,41338.88,517,0.61,20,North,0
29,Female,59944.73,763,0.24,10,South,1
54,Male,85588.26,546,0.61,27,West,0
34,Male,80934.04,672,0.53,4,West,1
24,Male,65303.66,716,0.6,15,South,1
50,Female,45503.87,330,0.45,29,North,0
51,Female,77911.75,667,0.19,25,East,1
58,Female,65387.62,407,0.59,17,West,0
31,Male,18593.69,717,0.16,11,West,1
55,Female,80652.6,697,0.18,26,East,1
28,Male,64515.34,571,0.21,26,South,1
23,Female,89049.02,415,0.23,4,North,0
34,Male,43094.59,555,0.36,15,South,0
33,Male,18000.0,380,0.48,11,Central,0
52,Male,70581.68,427,0.61,22,West,0
54,Male,70831.27,534,0.1,1,Central,0
39,Female,31186.57,480,0.62,29,West,0
58,Female,45430.01,456,0.6,28,West,0
36,Male,120104.35,753,0.08,5,Central,1
22,Female,58887.79,323,0.27,22,Central,0
60,Male,79619.18,772,0.54,20,South,1
37,Female,51986.8,699,0.42,24,Central,1
54,Female,23193.94,433,0.52,29,South,0
62,Female,61594.84,720,0.48,3,South,0
36,Male,59687.91,512,0.35,29,South,1
58,Female,57002.44,781,0.07,29,West,1
22,Female,62707.18,647,0.4,12,West,1
22,Male,70285.37,465,0.08,9,Central,1
46,Male,61997.66,647,0.41,16,West,1
33,Female,39719.88,697,0.53,13,Central,0
51,Female,74723.7,734,0.4,23,West,1
54,Female,26012.56,520,0.65,14,North,0
59,Female,23992.85,607,0.32,7,North,0
23,Female,79783.61,765,0.5,22,Central,1
28,Male,75140.41,398,0.45,23,West,0
43,Male,63852.09,541,0.64,17,West,0
34,Male,37091.03,457,0.48,2,South,0
47,Female,50841.78,526,0.15,24,East,1
49,Male,59745.07,722,0.62,16,Central,1
59,Female,33082.12,371,0.45,23,East,0
59,Female,50219.43,542,0.09,23,East,0
21,Female,78046.61,829,0.44,6,Central,1
37,Male,93546.11,344,0.58,12,West,0
61,Female,56611.3,771,0.4,29,Central,1
50,Male,80129.77,670,0.26,26,East,1
33,Female,26718.8,391,0.54,15,West,0
41,Male,78189.02,321,0.52,4,North,0
39,Male,48921.03,471,0.38,3,Central,0
39,Female,71146.91,491,0.14,25,Central,1
45,Male,60044.95,376,0.2,9,West,0
42,Male,91408.28,580,0.49,12,North,1
51,Female,47511.29,663,0.53,9,North,0
37,Female,77552.13,478,0.22,13,West,1
43,Female,59409.85,537,0.27,25,South,1
52,Female,61833.89,434,0.1,21,Central,0
30,Female,61322.92,579,0.48,11,Central,0
30,Male,48086.54,318,0.05,26,East,0
56,Male,64718.02,670,0.08,0,West,0
28,Male,63747.04,411,0.05,28,East,1
40,Female,69824.8,520,0.44,20,East,1
52,Female,66690.1,603,0.3,29,North,1
34,Male,80959.89,624,0.23,19,Central,1
48,Male,83470.17,736,0.6,19,East,1
44,Female,43987.53,737,0.17,6,North,1
35,Male,82375.45,469,0.28,8,West,0
42,Female,41273.27,674,0.61,7,East,0
50,Female,76757.12,680,0.31,26,Central,1
24,Female,77394.78,313,0.38,12,East,0
33,Male,26773.66,799,0.1,13,West,1
43,Female,66859.58,690,0.52,11,East,1
28,Female,55630.08,848,0.3,7,Central,1
38,Female,49824.69,829,0.53,20,North,1
32,Female,92017.05,791,0.2,21,Central,1
51,Female,51926.42,849,0.3,17,North,1
34,Female,48872.46,684,0.52,15,South,1
54,Male,66513.9,495,0.63,28,Central,0
38,Female,78711.79,599,0.09,10,Central,1
54,Female,62167.03,846,0.54,15,West,1
31,Male,88327.41,607,0.23,13,East,1
61,Female,75619.51,551,0.38,2,North,0
32,Female,21435.77,307,0.22,20,North,0
35,Female,54410.66,507,0.42,1,West,0
51,Male,53763.16,430,0.26,2,West,0
49,Male,74587.22,325,0.25,3,East,0
46,Female,18000.0,753,0.07,21,East,1
38,Female,115980.19,485,0.14,4,Central,1
52,Male,75620.52,783,0.6,9,South,0
42,Female,67977.54,350,0.65,19,East,0
58,Female,88631.35,304,0.52,28,West,0
37,Female,111873.08,459,0.22,1,East,1
43,Female,82414.93,507,0.29,11,North,1
44,Male,83976.26,556,0.49,26,South,1
28,Male,67613.8,504,0.63,4,Central,0
61,Male,62169.48,310,0.32,4,North,0
26,Female,55484.09,307,0.55,26,North,0
25,Male,48477.76,708,0.64,22,South,1
64,Male,51259.72,331,0.57,0,Central,0
49,Male,37988.88,839,0.19,3,West,1
48,Female,63482.57,686,0.05,26,Central,1
31,Female,31306.65,527,0.35,20,East,0
21,Male,68818.33,774,0.37,23,North,1
63,Male,64273.39,506,0.17,11,East,0
39,Female,67938.71,617,0.22,11,West,1
29,Male,54557.37,647,0.51,15,East,1
47,Male,126537.21,533,0.33,23,Central,1
54,Male,92202.32,343,0.24,16,East,0
64,Male,40109.15,441,0.42,20,West,0
24,Male,69657.36,475,0.44,9,West,0
56,Male,52839.88,748,0.51,16,West,0
38,Male,44710.41,381,0.14,16,Central,0
35,Female,38198.56,434,0.49,17,West,0
33,Male,73644.33,476,0.41,1,North,0
39,Female,51372.4,682,0.08,24,West,1
26,Female,84356.52,542,0.52,3,East,0
32,Male,84875.64,440,0.28,18,East,1
57,Female,92478.29,756,0.25,10,East,1
37,Male,47952.26,739,0.32,16,Central,1
43,Female,74507.31,355,0.26,11,East,0
46,Male,77649.08,826,0.25,1,Central,1
49,Male,55516.44,718,0.53,5,Central,0
53,Male,49564.56,387,0.12,8,West,0
47,Female,97190.41,307,0.63,4,North,0
45,Female,69549.92,776,0.38,19,West,1
30,Female,77719.36,514,0.16,28,West,1
43,Male,48558.48,796,0.13,20,Central,1
41,Female,40614.31,802,0.4,8,Central,1
41,Male,53611.0,544,0.43,27,East,1
63,Female,62519.57,777,0.08,28,East,1
33,Male,43715.6,608,0.2,22,West,1
57,Male,64803.1,530,0.53,7,South,0
53,Male,31229.9,682,0.08,19,South,1
44,Male,42599.05,454,0.56,26,East,0
64,Female,78418.22,474,0.44,7,South,0
31,Male,77075.81,414,0.31,21,East,1
37,Female,57162.46,689,0.26,20,Central,1
24,Male,44644.71,610,0.06,28,West,1
45,Female,44451.93,599,0.55,27,North,1
50,Male,57534.64,317,0.14,22,West,0
29,Male,77890.37,311,0.24,5,East,0
41,Female,83564.91,703,0.39,2,East,1
40,Male,55069.37,531,0.2,4,West,0
39,Male,41930.15,577,0.35,8,East,0
39,Female,70356.87,652,0.54,6,South,0
32,Female,48529.3,602,0.33,27,South,1
57,Male,54634.95,840,0.62,3,East,0
62,Male,91505.52,769,0.56,6,East,0
37,Female,81542.31,376,0.25,4,South,0
57,Male,68159.49,820,0.29,10,East,1
59,Male,39561.62,323,0.3,28,East,0
48,Male,69227.93,314,0.43,14,West,0
61,Female,86253.15,824,0.22,1,North,1
55,Female,57487.33,646,0.63,12,South,0
38,Male,92022.28,471,0.42,21,West,1
34,Male,90854.91,626,0.29,15,North,1
55,Male,98274.66,784,0.44,6,East,1
64,Female,71104.86,788,0.29,7,East,1
61,Male,76747.83,761,0.54,5,West,0
27,Male,93283.75,677,0.39,23,East,1
61,Female,73947.88,463,0.08,6,Central,0
33,Male,54975.32,671,0.16,17,West,1
38,Female,56029.14,723,0.57,29,North,1
57,Male,69771.1,776,0.39,21,West,1
33,Male,39188.77,681,0.62,24,South,1
56,Male,62134.82,454,0.09,27,West,0
51,Female,86930.94,556,0.23,21,East,1
22,Female,21174.92,367,0.17,19,East,0
36,Female,95689.64,643,0.38,6,Central,1
29,Male,87447.48,576,0.28,2,Central,1
29,Female,55804.71,690,0.14,4,Central,1
58,Male,75867.82,748,0.44,0,North,0
31,Male,65062.95,558,0.37,14,Central,1
42,Female,89599.81,606,0.21,25,North,1
53,Male,84653.66,394,0.34,2,Central,0
56,Male,36998.59,763,0.5,7,North,0
43,Male,76745.25,545,0.17,24,West,1
54,Male,60887.44,486,0.23,8,West,0
29,Male,66656.65,672,0.26,14,East,1
44,Female,50436.56,705,0.5,9,North,0
28,Male,99962.74,707,0.56,1,South,1
27,Female,85801.24,424,0.28,19,East,1
56,Female,50204.58,636,0.23,4,West,0
38,Male,38307.79,640,0.58,18,North,0
23,Male,57286.55,477,0.65,12,Central,0
48,Male,73690.05,469,0.45,10,South,0
26,Female,69804.12,338,0.64,0,West,0
64,Male,90062.66,368,0.45,21,East,0
64,Female,80798.39,535,0.49,29,North,0
41,Male,84391.38,680,0.28,14,South,1
48,Female,71537.11,356,0.31,25,North,0
60,Male,37214.03,576,0.14,17,Central,0
21,Male,61086.03,398,0.54,15,East,0
56,Female,86201.79,826,0.61,8,North,1
41,Female,63969.54,624,0.42,0,West,0
63,Male,75061.81,760,0.26,10,East,1
55,Female,58625.03,478,0.14,8,West,0
33,Male,44403.76,418,0.21,22,North,0
30,Female,62533.12,768,0.2,10,East,1
64,Female,71180.95,848,0.42,12,West,1
30,Male,51886.25,754,0.62,25,Central,1
33,Male,60285.78,325,0.08,1,Central,0
57,Male,46210.74,789,0.05,13,North,1
58,Female,87384.9,307,0.41,5,East,0
44,Female,59110.88,815,0.22,7,South,1
22,Male,94055.11,832,0.58,17,East,1
42,Male,95574.96,448,0.25,15,Central,1
37,Female,63379.08,787,0.22,20,West,1
56,Female,44831.03,324,0.21,28,South,0
34,Female,23282.04,724,0.14,11,North,1
30,Male,35559.26,592,0.4,10,South,0
55,Male,37523.3,484,0.15,5,North,0
45,Male,92569.39,730,0.3,2,South,1
23,Female,67316.49,616,0.33,13,North,1
58,Male,72792.09,697,0.06,27,North,1
37,Female,20591.58,623,0.06,1,South,0
32,Male,41040.67,845,0.36,10,South,1
44,Female,82741.6,375,0.47,21,North,0
49,Female,70735.48,785,0.62,2,Central,1
63,Female,62055.89,387,0.16,17,South,0
45,Male,76296.85,531,0.11,0,East,0
56,Male,97715.96,306,0.08,29,West,1
46,Male,60579.15,849,0.31,23,North,1
58,Female,66387.4,351,0.42,0,North,0
21,Female,68851.94,695,0.55,11,West,1
40,Female,112842.19,520,0.46,14,Central,1
48,Female,23012.87,727,0.18,4,West,0
36,Female,78664.46,442,0.33,26,South,1
37,Male,62703.96,662,0.6,5,West,0
60,Female,76335.43,681,0.25,15,North,1
48,Male,51852.55,576,0.35,26,West,1
32,Male,64020.7,570,0.63,11,East,0
47,Female,79228.21,313,0.49,11,South,0
62,Male,127258.2,597,0.5,2,West,0
50,Male,81160.72,763,0.2,29,North,1
61,Female,48038.69,826,0.3,22,South,1
54,Male,56524.81,533,0.1,1,North,0
57,Female,55931.72,326,0.41,6,Central,0
26,Male,29087.14,770,0.11,1,East,1
27,Male,58398.2,392,0.55,20,Central,0
52,Male,79656.58,608,0.54,6,East,0
52,Male,39515.36,351,0.37,10,West,0
45,Female,85969.65,618,0.13,10,South,1
53,Male,74755.5,480,0.07,13,West,0
27,Female,50315.33,419,0.53,2,East,0
32,Male,62169.41,342,0.41,13,East,0
36,Female,96966.44,559,0.48,10,East,1
36,Female,79670.96,496,0.23,3,North,0
63,Female,65175.67,554,0.36,16,South,0
56,Male,60246.33,635,0.5,15,West,0
33,Male,66532.18,801,0.33,2,West,1
27,Male,54764.73,554,0.41,24,Central,1
56,Female,22905.01,813,0.52,9,East,0
29,Male,105843.56,541,0.18,20,East,1
52,Male,68106.5,448,0.09,14,East,0
31,Female,72962.95,598,0.37,7,West,1
28,Male,63841.85,752,0.09,17,Central,1
53,Female,50297.66,692,0.51,2,North,0
43,Male,61281.51,511,0.48,6,South,0
45,Male,33012.1,837,0.58,29,North,1
28,Female,110541.73,430,0.43,9,West,0
42,Male,40309.76,628,0.09,19,East,1
24,Female,44360.67,555,0.2,8,South,0
60,Male,56194.82,778,0.53,13,West,0
23,Male,90761.51,362,0.15,22,West,1
49,Female,65290.18,610,0.47,13,West,1
61,Female,40277.28,706,0.52,10,South,0
49,Female,90086.77,404,0.25,27,South,1
54,Male,79620.01,314,0.24,0,Central,0
54,Female,75768.7,558,0.38,3,Central,0
48,Male,79314.68,711,0.57,25,North,1
33,Male,112887.24,558,0.18,26,South,1
35,Female,108701.9,559,0.61,5,South,0
43,Male,51265.69,344,0.41,21,South,0
64,Female,97477.7,630,0.65,25,Central,1
46,Male,72663.36,464,0.1,21,West,1
24,Male,74981.92,492,0.13,4,East,0
46,Female,31154.58,820,0.55,2,Central,0
60,Female,61592.28,700,0.57,1,South,0
29,Female,48743.53,673,0.32,2,Central,0
25,Female,81561.18,364,0.48,8,North,0
52,Female,86421.61,686,0.57,18,South,0
40,Female,23510.27,794,0.08,18,North,1
31,Female,64559.3,714,0.39,16,South,1
35,Male,87437.23,329,0.56,17,Central,0
52,Male,61266.42,565,0.29,10,West,0
48,Male,79581.27,627,0.23,11,East,1
42,Female,72023.31,791,0.53,2,North,1
61,Female,71833.2,516,0.25,17,Central,0
37,Male,59573.7,619,0.05,23,West,1
46,Female,40668.38,698,0.63,5,Central,0
64,Female,42569.4,404,0.41,6,North,0
27,Male,79187.05,629,0.54,0,East,0
62,Female,65389.17,346,0.55,5,Central,0
46,Female,62229.76,613,0.09,17,South,1
45,Male,56522.2,446,0.15,12,West,0
30,Female,58896.22,761,0.24,21,Central,1
39,Male,85938.24,785,0.24,18,West,1
31,Female,58295.12,709,0.45,6,South,1
33,Female,38178.71,326,0.42,18,East,0
28,Female,79873.04,328,0.35,8,East,0
60,Male,60902.47,570,0.18,2,South,0
24,Female,65627.92,800,0.28,22,West,1
51,Female,97151.57,552,0.38,11,Central,0
48,Male,64588.79,684,0.33,19,South,1
31,Female,70783.67,359,0.13,23,North,1
63,Male,41421.53,406,0.44,29,West,0
21,Female,60606.61,519,0.09,17,East,1
58,Male,77190.52,740,0.28,7,South,1
44,Male,33892.53,845,0.48,8,East,1
51,Male,69016.9,395,0.06,12,West,0
61,Female,67015.82,388,0.39,7,East,0
46,Male,65825.75,530,0.25,21,South,1
25,Female,85743.18,574,0.06,9,West,1
40,Male,71688.77,545,0.16,16,North,1
61,Male,94561.44,410,0.61,6,South,0
31,Female,45128.21,533,0.36,16,Central,0
53,Female,67718.49,577,0.65,22,South,0
58,Male,66689.34,776,0.36,29,West,1
47,Female,43614.91,716,0.38,17,South,1
54,Female,84125.9,427,0.29,23,North,0
35,Female,111493.47,536,0.24,1,North,1
52,Male,64659.88,427,0.2,2,Central,0
41,Male,75100.42,693,0.26,28,East,1
25,Female,66690.37,774,0.33,27,West,1
26,Male,50728.31,694,0.17,18,West,1
58,Female,28584.79,410,0.18,0,East,0
42,Female,50884.53,389,0.21,20,North,0
38,Female,37160.83,579,0.32,20,North,1
34,Female,99082.04,632,0.44,9,South,1
30,Female,62697.81,523,0.56,20,Central,0
33,Male,58081.61,400,0.22,13,Central,0
51,Female,82783.08,431,0.16,12,Central,0
50,Male,42564.98,312,0.28,8,South,0
23,Male,49662.72,756,0.59,5,Central,0
50,Female,66361.45,740,0.06,5,East,1
26,Female,85575.38,397,0.46,18,South,0
49,Female,75033.7,419,0.34,20,East,1
28,Female,69966.5,592,0.15,9,South,1
64,Male,66562.35,300,0.24,22,Central,0
63,Male,73004.72,549,0.18,2,East,0
64,Female,69033.06,448,0.58,17,East,0
53,Male,44400.55,694,0.34,20,East,0
37,Male,65921.58,343,0.39,18,South,0
31,Male,43526.23,343,0.41,4,West,0
33,Male,66621.65,377,0.43,24,Central,0
31,Male,55387.04,525,0.35,10,East,0
51,Male,115787.63,461,0.06,9,West,1
48,Male,64202.11,552,0.25,16,Central,1
64,Male,36915.21,431,0.16,3,Central,0
26,Female,62316.4,747,0.46,25,East,1
61,Male,75387.17,773,0.08,20,East,1
36,Male,98467.28,408,0.39,17,South,1
24,Female,53210.95,334,0.18,27,West,0
55,Male,33351.44,766,0.62,17,West,0
46,Female,81336.74,574,0.25,0,East,0
32,Female,37388.03,486,0.25,13,Central,0
31,Male,56276.89,542,0.6,7,East,0
57,Male,59847.59,563,0.3,1,Central,0
45,Female,63607.33,821,0.63,18,Central,1
38,Female,78783.29,840,0.06,14,East,1
39,Male,51327.31,386,0.23,27,North,0
43,Female,59525.41,834,0.45,1,West,1
58,Male,64714.59,509,0.58,3,Central,0
38,Female,67991.96,345,0.2,29,Central,1
46,Male,66956.54,766,0.61,0,North,0
26,Female,73720.12,839,0.41,18,South,1
24,Female,81876.79,325,0.53,20,North,0
64,Female,72852.68,565,0.29,9,North,0
49,Female,74071.71,474,0.18,0,Central,0
54,Male,33355.54,815,0.6,19,West,0
37,Male,66004.55,610,0.61,21,North,1
63,Male,74590.15,621,0.35,14,South,0
63,Male,79578.82,434,0.05,3,East,0
36,Female,51152.98,354,0.12,6,North,0
22,Male,51819.21,842,0.39,29,North,1
54,Male,53517.99,830,0.06,6,South,1
28,Female,75728.28,455,0.29,21,West,1
33,Female,85677.62,446,0.23,24,North,1
62,Female,56850.8,784,0.48,17,North,1
28,Female,83159.25,319,0.08,12,West,0
50,Male,67469.6,568,0.34,9,South,0
52,Male,62514.28,632,0.4,23,North,0
56,Female,60772.32,700,0.42,7,West,0
50,Female,79932.23,605,0.29,26,North,1
21,Male,71511.56,327,0.23,9,East,0
63,Female,110516.51,766,0.46,13,Central,1
59,Male,47955.51,559,0.56,13,East,0
37,Male,75362.03,833,0.47,26,North,1
40,Female,54415.98,400,0.61,19,South,0
44,Female,47614.26,652,0.48,21,Central,1
42,Female,64782.66,599,0.51,10,East,0
49,Male,67747.05,595,0.15,5,West,1
42,Female,123363.47,652,0.3,20,South,1
64,Male,61317.08,429,0.34,29,East,0
29,Male,42396.43,455,0.2,0,West,0
57,Female,70460.21,373,0.37,18,North,0
30,Female,23507.2,641,0.22,6,West,0
56,Female,63160.86,764,0.46,23,East,1
57,Female,65320.51,389,0.33,17,East,0
48,Female,80892.01,754,0.33,2,North,1
48,Female,84472.44,631,0.64,19,West,1
62,Male,54928.61,647,0.29,29,West,1
63,Male,61987.72,532,0.27,10,North,0
41,Male,49677.58,401,0.24,4,West,0
44,Male,42438.75,780,0.59,18,North,1
62,Female,71197.9,513,0.35,20,South,0
60,Male,39528.29,407,0.41,23,East,0
22,Male,56707.46,464,0.16,23,South,1
28,Male,45096.52,634,0.37,29,Central,1
47,Female,75993.66,385,0.21,1,Central,0
42,Male,101028.6,723,0.49,21,Central,1
57,Female,38968.24,663,0.55,3,North,0
47,Male,27939.63,359,0.48,24,West,0
49,Male,62502.26,781,0.49,9,South,1
23,Female,65313.96,549,0.36,1,South,0
64,Female,69373.19,416,0.48,7,South,0
33,Male,56073.59,844,0.3,0,South,1
30,Female,60987.21,343,0.44,26,Central,0
56,Female,72350.21,808,0.21,5,South,1
29,Male,85808.62,464,0.09,10,West,1
47,Female,25899.02,667,0.3,26,Central,1
54,Female,57621.21,591,0.33,29,South,1
21,Female,69276.18,585,0.2,27,North,1
52,Female,46640.48,503,0.49,9,East,0
45,Female,99623.39,823,0.09,12,East,1
49,Female,52291.8,420,0.18,0,East,0
27,Female,64174.15,487,0.5,1,Central,0
23,Female,76120.44,312,0.31,2,South,0
40,Female,53174.3,499,0.47,8,Central,0
40,Female,28068.54,755,0.39,4,West,0
50,Female,56426.91,747,0.62,9,North,0
55,Male,85588.81,370,0.41,9,North,0
55,Female,58262.1,429,0.06,11,East,0
59,Female,48071.31,342,0.26,17,East,0
47,Male,83513.44,819,0.14,25,East,1
46,Female,58384.5,312,0.6,20,South,0
34,Male,54796.78,834,0.11,20,West,1
37,Male,67989.12,601,0.28,0,West,0
38,Female,80415.0,826,0.19,2,West,1
49,Male,112634.27,414,0.56,4,West,0
40,Female,81544.72,759,0.24,24,East,1
47,Female,88196.8,804,0.65,25,North,1
38,Female,54880.68,607,0.07,16,East,1
24,Male,44482.64,624,0.13,7,West,1
21,Male,66246.63,474,0.18,16,East,1
21,Female,67143.4,813,0.54,8,West,1
46,Female,43429.75,471,0.58,5,Central,0
40,Female,61494.11,801,0.09,16,North,1
43,Male,72986.35,633,0.07,7,Central,1
30,Female,72207.87,583,0.5,20,South,1
31,Female,75085.76,774,0.13,6,East,1
61,Female,70819.29,353,0.13,6,South,0
61,Male,54859.83,757,0.06,14,East,1
25,Female,54721.99,719,0.08,6,Central,1
21,Female,41020.97,708,0.21,21,West,1
37,Female,100695.5,603,0.09,26,West,1
42,Male,65269.01,521,0.27,7,East,0
54,Female,60502.94,832,0.55,8,West,0
61,Female,46424.16,457,0.25,27,Central,0
49,Male,123713.16,647,0.49,14,West,1
24,Female,43533.44,458,0.11,1,Central,0
25,Female,56423.04,534,0.45,6,South,0
31,Male,73316.74,704,0.24,14,Central,1
41,Male,77004.26,556,0.5,17,North,1
55,Female,84158.64,346,0.13,21,North,0
32,Male,101152.17,512,0.59,17,North,1
46,Female,75123.15,778,0.2,9,East,1
39,Male,43879.38,786,0.26,21,East,1
27,Female,59861.1,641,0.62,17,East,0
27,Male,71156.65,823,0.4,0,Central,1
46,Female,106364.52,802,0.27,6,East,1
60,Female,37043.89,305,0.62,2,South,0
25,Female,89051.53,443,0.25,13,North,1
41,Female,68598.29,560,0.11,11,Central,1
34,Male,81756.61,531,0.65,13,North,0
24,Female,62960.11,569,0.21,28,East,1
43,Male,48151.35,746,0.56,3,Central,0
62,Male,80017.46,521,0.15,12,West,0
40,Male,78088.62,351,0.49,15,South,0
35,Male,84441.14,415,0.36,15,East,0
49,Female,64733.91,837,0.64,21,East,1
28,Female,53003.56,840,0.38,4,South,1
61,Male,33824.26,318,0.07,19,South,0
39,Male,81387.47,691,0.41,24,West,1
59,Female,73477.79,718,0.14,5,East,1
48,Male,45684.35,608,0.53,5,East,0
47,Male,54228.53,485,0.56,17,North,0
24,Male,55664.82,560,0.34,5,Central,0
35,Female,35340.31,827,0.52,6,Central,0
55,Female,48646.35,572,0.14,23,North,0
57,Male,42323.39,459,0.35,29,Central,0
21,Male,56750.42,523,0.29,23,South,1
23,Female,50226.05,555,0.42,15,Central,0
44,Female,32459.9,479,0.08,8,Central,0
47,Male,105451.8,319,0.5,25,North,1
60,Female,90050.81,767,0.1,26,West,1
56,Male,49419.61,509,0.44,12,Central,0
54,Male,70448.43,812,0.06,11,Central,1
49,Female,73349.3,357,0.55,18,West,0
44,Male,88821.72,392,0.15,25,North,1
44,Female,48627.9,520,0.36,22,West,1
62,Male,86842.14,531,0.21,22,North,1
24,Male,54041.89,663,0.48,0,South,0
23,Female,38282.75,673,0.24,7,North,0
54,Male,79482.73,755,0.48,3,South,0
43,Female,90815.17,387,0.22,20,South,1
43,Male,116758.18,319,0.5,29,North,1
25,Male,41005.49,313,0.07,21,East,0
51,Male,78978.39,432,0.22,18,North,0
61,Female,56803.98,333,0.35,20,Central,0
26,Male,80667.17,507,0.08,25,Central,1
57,Female,35590.21,498,0.16,4,East,0
30,Male,39744.6,454,0.61,16,South,0
60,Female,49482.5,377,0.64,2,East,0
27,Male,66579.28,471,0.49,18,Central,0
59,Female,52178.37,588,0.2,0,East,0
58,Female,78181.09,844,0.21,28,North,1
41,Female,85537.89,719,0.44,22,East,1
40,Female,76991.55,306,0.12,0,South,0
23,Female,97375.75,459,0.62,22,North,1
42,Female,73316.53,539,0.18,19,West,1
24,Male,40662.07,722,0.65,8,Central,0
48,Male,92267.53,835,0.35,22,Central,1
32,Female,52896.88,369,0.51,4,East,0
58,Female,83208.37,515,0.05,6,North,0
56,Female,96474.68,403,0.58,24,West,0
61,Male,74133.76,353,0.21,25,North,0
25,Male,35076.82,629,0.45,5,Central,0
33,Male,46635.76,502,0.53,16,North,0
43,Female,91454.89,587,0.15,21,West,1
50,Male,61617.55,344,0.32,16,East,0
