age,gender,income,credit_score,debt_ratio,employment_years,region,approved
43,Male,50129.88,814,0.5,16,South,1
39,Female,77956.94,659,0.5,29,Central,1
46,Female,94720.79,847,0.25,19,Central,1
46,Male,72977.01,609,0.13,24,North,1
56,Female,25612.51,496,0.61,23,South,0
51,Female,66782.66,761,0.6,29,South,1
53,Female,95860.22,674,0.18,4,South,1
63,Male,69862.54,727,0.48,16,North,0
49,Male,87701.79,496,0.25,3,North,0
45,Male,43093.07,602,0.35,11,South,0
54,Female,76180.85,815,0.33,24,East,1
51,Male,64514.79,605,0.33,10,North,0
49,Female,90923.77,513,0.16,4,South,1
43,Female,94995.91,566,0.43,18,Central,1
24,Female,65278.76,572,0.59,5,West,0
25,Male,93158.64,832,0.58,27,West,1
25,Male,73605.6,445,0.38,29,East,1
29,Male,28029.7,808,0.63,11,South,0
32,Female,77273.76,552,0.53,14,North,0
26,Male,32027.78,567,0.53,18,West,0
41,Female,30648.66,376,0.62,29,North,0
42,Female,65518.7,487,0.06,12,South,1
48,Female,69862.16,514,0.54,25,South,1
25,Female,71958.88,762,0.56,25,Central,1
60,Female,59508.65,748,0.4,4,East,0
60,Female,47625.01,489,0.21,15,North,0
55,Female,63797.59,354,0.42,10,North,0
38,Male,51397.15,363,0.6,29,East,0
29,Male,66728.81,404,0.52,0,Central,0
50,Female,79190.16,697,0.51,1,East,0
37,Female,18000.0,776,0.42,15,South,1
45,Female,92259.88,542,0.32,9,Central,1
39,Male,49543.78,821,0.41,23,North,1
41,Female,54382.86,467,0.06,3,North,0
28,Male,82125.81,814,0.18,13,South,1
25,Male,47459.64,399,0.17,20,Central,0
62,Female,53108.51,531,0.46,15,East,0
63,Female,80738.58,437,0.46,10,East,0
34,Female,73211.79,448,0.25,4,East,0
43,Male,58686.63,795,0.12,11,West,1
57,Male,61156.16,328,0.48,12,West,0
39,Male,40856.54,784,0.08,27,West,1
42,Female,59477.52,740,0.3,1,Central,1
60,Male,100347.51,384,0.63,20,South,0
40,Male,60084.48,779,0.15,5,Central,1
28,Female,65690.13,307,0.42,23,Central,0
23,Male,101928.24,607,0.55,10,West,1
56,Male,81711.89,412,0.37,16,Central,0
27,Male,73984.51,749,0.14,14,North,1
51,Female,52356.39,459,0.12,6,West,0
36,Female,76519.26,418,0.32,2,West,0
28,Female,66966.16,740,0.13,28,South,1
50,Male,77397.71,500,0.39,11,East,0
34,Male,49311.36,470,0.47,1,North,0
57,Female,86198.2,759,0.4,13,West,1
34,Male,60134.6,688,0.44,24,East,1
48,Female,50560.32,434,0.23,8,East,0
59,Female,52039.97,643,0.38,0,West,0
21,Male,63587.58,752,0.49,23,Central,1
63,Male,77787.05,430,0.51,10,East,0
50,Female,89493.63,552,0.37,3,South,0
35,Male,59386.92,376,0.62,7,South,0
28,Female,84939.7,611,0.49,7,West,1
56,Female,105296.14,809,0.18,0,South,1
27,Male,66082.17,538,0.14,12,East,1
30,Female,43574.01,688,0.07,0,West,1
42,Female,53462.55,363,0.17,8,South,0
48,Male,75450.98,641,0.45,11,Central,1
26,Female,60747.52,314,0.44,26,South,0
59,Male,41975.16,528,0.3,17,East,0
54,Male,64325.63,322,0.33,7,East,0
35,Male,50932.76,506,0.34,24,Central,1
48,Male,82901.83,804,0.28,4,East,1
59,Male,35603.94,428,0.54,17,Central,0
49,Female,98607.32,845,0.29,19,West,1
62,Male,55988.59,730,0.13,25,North,1
62,Male,39486.56,821,0.29,20,Central,1
59,Male,68887.61,504,0.17,12,Central,0
60,Male,62308.59,426,0.65,4,Central,0
32,Male,51216.03,560,0.5,0,East,0
62,Male,85184.2,586,0.26,24,South,1
47,Female,50156.22,480,0.18,22,North,1
21,Male,65738.95,537,0.54,13,East,0
53,Male,105715.07,514,0.52,11,Central,0
45,Male,59956.49,521,0.08,27,Central,1
59,Female,63884.51,562,0.07,25,North,1
54,Male,93605.12,797,0.27,19,West,1
35,Female,49645.41,683,0.55,4,South,0
22,Female,100710.08,510,0.44,9,West,1
25,Female,57062.12,633,0.51,18,East,1
52,Female,73694.36,708,0.49,18,Central,1
30,Male,78975.01,848,0.26,14,East,1
63,Male,91927.6,815,0.16,25,East,1
43,Female,68004.91,757,0.25,14,West,1
22,Female,79630.81,396,0.06,25,West,1
64,Male,75263.27,827,0.56,3,Central,0
27,Female,89612.54,420,0.46,8,East,0
52,Male,55698.59,381,0.17,0,North,0
41,Male,82544.69,512,0.22,6,Central,1
38,Female,105585.66,497,0.07,9,East,1
45,Male,89384.47,311,0.59,5,North,0
60,Male,64210.51,567,0.53,1,Central,0
23,Male,49985.0,605,0.42,5,Central,0
21,Female,57111.58,477,0.11,15,Central,1
50,Female,84568.95,638,0.42,6,East,0
63,Male,64445.92,514,0.33,5,Central,0
61,Female,73082.92,680,0.35,25,North,1
29,Male,97936.04,482,0.27,12,North,1
30,Male,51864.55,464,0.41,8,Central,0
41,Female,101975.12,389,0.07,12,South,1
51,Female,63215.93,745,0.06,25,South,1
59,Male,23080.56,319,0.53,7,North,0
23,Female,88916.76,653,0.08,21,East,1
28,Female,66239.74,718,0.52,20,South,1
61,Male,38552.01,615,0.47,3,West,0
60,Male,51666.22,302,0.26,18,East,0
63,Female,47390.19,818,0.48,23,South,1
46,Male,26945.02,693,0.37,22,Central,1
63,Male,79380.91,419,0.63,27,East,0
22,Male,57098.57,446,0.51,26,South,0
27,Male,76730.36,387,0.22,17,Central,0
52,Female,70881.15,519,0.14,0,West,0
61,Female,85190.83,431,0.47,20,South,0
60,Female,78802.09,357,0.35,28,South,0
28,Male,63203.99,630,0.44,18,East,1
54,Male,100233.34,479,0.1,5,North,0
38,Male,47241.63,684,0.6,2,Central,0
35,Male,53955.79,735,0.34,16,East,1
47,Female,67010.32,551,0.14,18,East,1
28,Female,86369.67,358,0.65,12,East,0
43,Female,48342.63,357,0.56,11,East,0
58,Male,93153.37,830,0.07,0,West,1
38,Female,70233.87,428,0.61,3,Central,0
40,Female,63516.03,743,0.26,4,North,1
37,Female,91508.49,591,0.24,26,South,1
53,Female,78433.63,831,0.58,9,Central,1
53,Female,59278.68,477,0.57,27,Central,0
24,Male,49078.2,626,0.62,13,West,0
55,Female,56764.09,309,0.58,1,East,0
21,Female,107759.25,610,0.39,20,South,1
59,Male,91930.3,813,0.64,14,Central,1
36,Male,51416.67,776,0.26,18,South,1
26,Male,98423.31,367,0.52,3,West,0
35,Female,57287.18,726,0.13,3,Central,1
40,Male,76862.4,788,0.5,25,East,1
24,Female,51174.51,391,0.6,24,West,0
50,Female,30750.17,365,0.28,15,North,0
57,Female,57050.39,746,0.25,9,Central,0
64,Male,40145.96,353,0.58,19,East,0
64,Female,63184.68,348,0.55,29,Central,0
52,Male,83836.35,731,0.18,2,North,1
29,Male,51276.18,656,0.17,24,North,1
24,Female,67746.74,696,0.07,9,South,1
59,Male,44891.65,319,0.24,24,West,0
61,Male,47284.98,620,0.33,16,West,0
53,Male,22832.09,684,0.61,2,West,0
60,Male,62755.25,481,0.62,28,Central,0
35,Male,67196.96,627,0.57,6,Central,0
49,Female,52948.69,427,0.4,27,West,0
24,Female,38931.31,635,0.33,18,West,1
58,Female,54261.26,326,0.51,29,Central,0
38,Male,78337.65,847,0.64,17,West,1
28,Male,79944.88,323,0.43,24,South,0
59,Male,83881.11,618,0.38,8,East,0
33,Female,52102.14,538,0.12,8,South,0
38,Female,76355.5,733,0.42,3,East,1
49,Female,61861.17,392,0.09,10,West,0
38,Female,46808.31,395,0.63,3,South,0
36,Female,102465.02,417,0.51,21,South,1
61,Female,77357.57,667,0.08,0,East,0
35,Male,58373.62,593,0.29,18,East,1
