age,gender,income,credit_score,debt_ratio,employment_years,region,approved
72,Male,32897.75,689.0,0.42,45,East,1
56,Male,25000.0,630.0,0.72,32,West,0
35,Male,44533.72,666.0,0.72,13,South,0
51,Female,54343.1,687.0,0.65,28,East,1
73,Male,67003.65,590.0,0.83,45,West,1
41,Female,77835.62,585.0,0.39,21,East,1
67,Female,55952.89,541.0,0.54,45,East,1
73,Male,32472.51,602.0,0.72,45,South,1
67,Male,60185.57,640.0,0.4,44,East,1
68,Male,52512.18,646.0,0.38,45,West,1
28,Male,73765.09,640.0,0.39,7,East,1
51,Male,51529.91,585.0,0.46,29,East,1
29,Male,37266.1,548.0,0.38,7,South,0
44,Female,96950.27,705.0,0.79,24,North,1
37,Female,92850.03,590.0,0.5,15,South,1
54,Male,47265.79,642.0,0.74,30,South,1
45,Female,50133.87,629.0,0.69,24,South,0
59,Male,50334.75,569.0,0.65,35,East,1
56,Male,51212.62,609.0,0.63,36,South,1
38,Female,54834.92,614.0,0.53,15,East,1
53,Female,63187.33,646.0,0.61,29,South,1
66,Male,62999.1,703.0,0.88,44,South,1
66,Male,65520.26,673.0,0.71,42,South,1
63,Male,89664.54,709.0,0.85,43,West,1
39,Male,54207.63,728.0,0.76,18,North,0
70,Male,69066.33,758.0,0.59,45,East,1
63,Male,46977.99,590.0,0.45,42,West,1
43,Female,32870.14,573.0,0.55,20,South,0
30,Male,56898.55,747.0,0.51,6,South,1
37,Female,57028.44,769.0,0.57,15,East,1
39,Male,54256.18,522.0,0.68,17,South,0
51,Male,35484.59,602.0,0.46,27,South,1
58,Male,25698.3,518.0,0.6,37,South,0
65,Male,55022.15,647.0,0.65,42,South,1
65,Female,106464.01,780.0,0.33,41,West,1
34,Female,60268.41,621.0,0.58,14,South,1
44,Male,61380.39,669.0,0.52,21,South,1
61,Male,47962.79,646.0,0.5,41,East,1
58,Female,25000.0,633.0,0.49,38,North,1
60,Male,36752.54,553.0,0.76,38,South,0
64,Female,73024.88,513.0,0.63,41,South,1
49,Female,64989.27,588.0,0.68,27,South,1
33,Female,44582.22,591.0,0.45,13,West,1
71,Female,40519.61,564.0,0.89,45,East,0
57,Male,58541.33,527.0,0.7,36,West,1
63,Male,50695.75,670.0,0.8,39,East,1
30,Male,58950.99,622.0,0.5,8,South,1
70,Male,51485.49,743.0,0.56,45,South,1
29,Female,51062.42,491.0,0.5,5,North,0
40,Male,25000.0,710.0,0.86,16,South,0
56,Female,27087.16,639.0,0.32,33,East,1
32,Male,65755.62,651.0,0.56,8,South,1
32,Female,72860.66,734.0,0.37,11,South,1
40,Male,25000.0,547.0,0.8,18,South,0
45,Female,68016.75,620.0,0.59,21,South,1
56,Male,47756.9,639.0,0.83,34,South,0
63,Male,62261.51,564.0,0.52,39,East,1
37,Male,72402.92,464.0,0.44,14,North,1
30,Female,65857.31,507.0,0.75,10,South,0
64,Male,68023.7,636.0,0.86,40,West,1
53,Female,55761.5,558.0,0.8,30,South,0
52,Female,93917.19,756.0,0.63,28,South,1
45,Female,49000.23,618.0,0.82,24,North,0
30,Female,74226.73,561.0,0.48,6,East,1
41,Female,56630.48,703.0,0.83,18,South,0
73,Female,60756.92,580.0,0.5,45,South,1
62,Male,49629.25,561.0,0.5,39,South,1
47,Male,57022.89,611.0,0.88,23,East,0
63,Male,68118.65,583.0,0.89,43,East,1
51,Female,25000.0,726.0,0.61,28,South,1
29,Female,67081.41,622.0,0.9,8,North,0
53,Female,55651.22,507.0,0.33,32,South,1
46,Female,67037.56,618.0,0.41,26,North,1
61,Female,35284.42,676.0,0.69,37,South,1
43,Female,53680.99,560.0,0.69,20,West,0
56,Female,74474.16,613.0,0.6,32,South,1
70,Female,41190.41,624.0,0.5,45,East,1
43,Female,33698.76,663.0,0.55,20,South,0
51,Male,67868.83,658.0,0.69,31,West,1
37,Male,49085.02,633.0,0.75,15,North,0
57,Female,36553.47,626.0,0.34,35,North,1
44,Male,38416.03,604.0,0.69,22,East,0
61,Male,52509.73,697.0,0.54,40,South,1
44,Female,83992.18,414.0,0.74,22,North,0
42,Female,76294.43,656.0,0.65,19,South,1
58,Female,59631.9,696.0,0.86,36,North,1
44,Male,78904.31,494.0,0.5,24,South,1
33,Female,53761.79,666.0,0.64,10,East,0
34,Male,37701.28,528.0,0.79,11,South,0
31,Male,82452.45,649.0,0.65,7,South,1
54,Male,65536.93,641.0,0.56,30,South,1
64,Male,52711.43,620.0,0.73,44,South,1
47,Male,69183.66,671.0,0.48,24,East,1
39,Female,46477.47,713.0,0.45,15,East,1
32,Male,54104.95,677.0,0.54,11,South,1
55,Female,48272.43,567.0,0.62,32,South,1
38,Female,31141.91,825.0,0.38,14,South,1
30,Female,71967.65,736.0,0.55,9,East,1
51,Female,52881.24,749.0,0.71,31,South,1
29,Female,69199.43,587.0,0.66,6,West,0
30,Male,46174.25,663.0,0.47,7,South,1
52,Male,29601.52,651.0,0.32,32,South,1
60,Female,63725.56,528.0,0.4,39,South,1
60,Male,56064.03,850.0,0.43,38,South,1
69,Male,56275.95,818.0,0.87,45,South,1
39,Male,43951.38,671.0,0.5,16,North,1
56,Male,41062.82,660.0,0.31,32,East,1
65,Female,77264.68,547.0,0.77,44,West,1
31,Male,61888.82,462.0,0.48,10,South,0
62,Female,52910.72,627.0,0.58,40,South,1
65,Male,88995.36,700.0,0.57,41,South,1
65,Female,76657.79,555.0,0.49,41,West,1
55,Male,86608.13,748.0,0.51,32,East,1
52,Female,89788.3,568.0,0.83,29,West,1
41,Male,64340.93,692.0,0.59,20,West,1
52,Female,51011.93,629.0,0.48,29,West,1
31,Female,70252.23,537.0,0.34,8,South,1
73,Male,91927.89,512.0,0.74,45,South,1
65,Female,56129.38,482.0,0.54,43,South,1
46,Male,53842.93,599.0,0.76,24,West,0
69,Female,50748.4,726.0,0.77,45,South,1
33,Male,44772.99,574.0,0.31,13,South,1
66,Female,37303.57,671.0,0.36,43,South,1
30,Female,25000.0,623.0,0.4,6,South,0
59,Male,44198.39,770.0,0.66,37,East,1
50,Female,25000.0,640.0,0.79,30,South,0
36,Female,60973.91,688.0,0.78,13,South,0
37,Female,54265.69,439.0,0.65,13,East,0
45,Male,65589.53,576.0,0.82,22,East,0
34,Female,26708.6,775.0,0.4,11,East,1
59,Male,80199.65,491.0,0.51,38,North,1
52,Female,61542.82,583.0,0.41,30,South,1
29,Female,52200.33,603.0,0.7,9,North,0
63,Male,52996.44,607.0,0.77,40,South,1
51,Female,67204.04,662.0,0.42,30,West,1
47,Male,67722.27,695.0,0.54,27,South,1
63,Female,90251.35,733.0,0.73,43,South,1
74,Male,51528.93,647.0,0.79,45,West,1
51,Male,35818.86,656.0,0.44,31,North,1
67,Male,25000.0,692.0,0.46,45,South,1
54,Female,58612.82,584.0,0.84,34,West,0
63,Male,66682.36,616.0,0.86,39,East,1
70,Male,74287.08,654.0,0.5,45,East,1
52,Male,70323.79,475.0,0.43,32,East,1
29,Female,57070.68,528.0,0.69,5,South,0
68,Female,70612.53,654.0,0.82,44,South,1
45,Male,66639.73,622.0,0.4,21,North,1
52,Female,39989.17,625.0,0.46,29,South,1
42,Female,87114.54,603.0,0.57,20,South,1
51,Male,42484.62,635.0,0.63,28,West,1
28,Female,32602.64,506.0,0.82,7,West,0
64,Male,43310.94,695.0,0.64,42,East,1
65,Female,50125.79,714.0,0.84,45,South,1
37,Male,56626.23,611.0,0.83,17,East,0
28,Male,61876.95,531.0,0.43,5,East,1
53,Male,48941.34,504.0,0.55,31,South,1
43,Male,51213.36,653.0,0.69,23,West,1
37,Female,74304.77,714.0,0.8,15,South,1
65,Female,50762.18,587.0,0.51,44,South,1
30,Female,52959.45,658.0,0.53,10,South,1
68,Male,85837.91,743.0,0.56,45,South,1
61,Male,30809.06,589.0,0.38,38,South,1
66,Male,44006.38,668.0,0.89,45,South,1
66,Female,91278.2,740.0,0.81,43,East,1
31,Female,39426.27,651.0,0.34,11,South,1
38,Male,53329.51,526.0,0.55,14,South,0
71,Female,65599.99,693.0,0.55,45,South,1
39,Female,50331.35,541.0,0.39,16,East,1
42,Male,48644.41,796.0,0.46,19,East,1
63,Male,41604.12,490.0,0.64,40,South,1
53,Female,81395.1,672.0,0.82,32,North,1
64,Male,66195.67,482.0,0.5,43,South,1
35,Female,42103.97,439.0,0.45,14,East,0
30,Male,42371.2,429.0,0.46,8,North,0
67,Male,42902.94,575.0,0.51,45,South,1
63,Male,48577.09,683.0,0.62,41,North,1
64,Female,52481.99,519.0,0.78,42,North,1
32,Female,66770.97,509.0,0.74,10,East,0
64,Female,52435.98,679.0,0.81,40,South,1
30,Male,43069.99,682.0,0.71,7,North,0
46,Female,35041.97,644.0,0.74,23,South,0
72,Male,43363.08,550.0,0.8,45,North,0
50,Female,78164.23,519.0,0.46,28,South,1
67,Female,62217.92,632.0,0.36,44,South,1
59,Female,48865.37,622.0,0.61,35,East,1
28,Female,53992.66,625.0,0.77,8,South,0
73,Male,38875.98,697.0,0.5,45,South,1
49,Female,53660.32,509.0,0.4,29,South,1
73,Female,56444.5,746.0,0.7,45,North,1
34,Female,68818.52,615.0,0.63,14,West,1
40,Male,25000.0,649.0,0.51,16,South,0
74,Female,48811.79,632.0,0.75,45,West,1
44,Female,43323.67,587.0,0.74,22,South,0
66,Female,60218.71,697.0,0.37,43,South,1
31,Female,41443.81,628.0,0.76,9,South,0
63,Male,64306.12,601.0,0.81,41,South,1
66,Male,39409.08,721.0,0.36,43,South,1
58,Male,47246.1,695.0,0.8,37,North,1
62,Male,59406.67,668.0,0.69,42,East,1
49,Male,61164.79,741.0,0.73,27,South,1
30,Male,52159.39,612.0,0.73,7,South,0
44,Male,40175.25,817.0,0.84,23,South,0
29,Female,40959.93,757.0,0.76,6,North,0
35,Male,68865.65,716.0,0.63,15,West,1
48,Female,69116.68,704.0,0.62,27,South,1
52,Male,35110.04,555.0,0.77,31,East,0
52,Male,45036.97,629.0,0.62,28,South,1
66,Female,49167.02,489.0,0.83,45,North,0
48,Female,47780.28,610.0,0.79,25,South,0
50,Male,64512.88,562.0,0.58,27,South,1
29,Female,54062.4,618.0,0.68,7,East,0
40,Female,33471.08,684.0,0.8,16,East,0
74,Female,35075.07,517.0,0.62,45,North,1
61,Male,61487.41,587.0,0.46,38,East,1
73,Male,56384.14,655.0,0.6,45,West,1
72,Female,35297.69,631.0,0.72,45,South,1
50,Male,60017.39,545.0,0.56,26,South,1
32,Male,58744.69,650.0,0.67,9,West,0
64,Male,69028.89,702.0,0.66,40,South,1
46,Female,63396.31,670.0,0.7,23,South,1
35,Female,38513.39,694.0,0.69,14,West,0
65,Female,39545.92,521.0,0.68,45,South,1
49,Female,81591.05,658.0,0.62,29,East,1
34,Male,46142.2,574.0,0.47,12,South,0
71,Female,31254.43,545.0,0.41,45,South,1
70,Male,48957.21,573.0,0.5,45,North,1
55,Male,82312.6,743.0,0.43,32,South,1
55,Male,42170.25,621.0,0.53,32,South,1
54,Male,67361.53,657.0,0.43,33,West,1
66,Female,67551.75,532.0,0.58,45,South,1
51,Female,63243.11,785.0,0.88,29,South,1
28,Female,66825.91,615.0,0.4,4,South,1
59,Female,73212.41,476.0,0.86,35,South,0
60,Male,62074.14,552.0,0.49,39,West,1
59,Female,48457.46,775.0,0.68,35,South,1
59,Female,39245.19,522.0,0.64,39,North,1
56,Female,68696.43,527.0,0.69,32,East,1
44,Female,68375.61,437.0,0.52,21,South,1
28,Male,59359.36,651.0,0.88,8,North,0
59,Female,25000.0,693.0,0.72,38,North,0
32,Male,53298.27,496.0,0.81,11,South,0
51,Male,58929.53,586.0,0.77,27,East,0
72,Male,63200.34,791.0,0.47,45,South,1
42,Female,85600.59,587.0,0.57,19,South,1
64,Male,45299.55,743.0,0.5,40,North,1
31,Male,82044.7,710.0,0.35,10,South,1
65,Male,53221.39,592.0,0.46,43,South,1
65,Male,40887.84,724.0,0.65,41,South,1
43,Male,45195.76,498.0,0.74,21,North,0
36,Female,60947.08,623.0,0.72,12,East,0
36,Male,76672.66,558.0,0.79,12,South,0
60,Male,54932.23,556.0,0.75,37,South,1
35,Female,42923.16,850.0,0.76,15,South,0
69,Female,69868.14,647.0,0.85,45,East,1
37,Male,87401.34,662.0,0.34,13,South,1
47,Female,69565.84,684.0,0.8,24,South,1
31,Female,51860.0,601.0,0.49,8,West,1
47,Male,57243.84,557.0,0.38,25,South,1
36,Female,83752.39,574.0,0.52,15,North,1
58,Female,44271.54,673.0,0.66,37,East,1
34,Male,71024.3,604.0,0.62,10,North,1
62,Female,46176.59,549.0,0.79,41,South,0
59,Male,48854.0,671.0,0.36,39,West,1
30,Female,59498.67,556.0,0.87,7,North,0
47,Male,65114.38,547.0,0.42,26,North,1
70,Female,34496.79,581.0,0.76,45,South,0
68,Male,36307.57,617.0,0.49,45,South,1
43,Male,44161.13,435.0,0.55,21,South,0
62,Male,73770.3,565.0,0.87,38,South,1
62,Male,70931.88,651.0,0.83,40,South,1
62,Male,37906.81,572.0,0.52,42,South,1
66,Male,65587.61,759.0,0.52,45,East,1
46,Female,52908.27,626.0,0.58,24,North,1
61,Female,72632.22,615.0,0.51,38,West,1
32,Female,27902.31,566.0,0.6,10,East,0
70,Male,89818.57,490.0,0.83,45,North,1
61,Male,51093.38,735.0,0.53,38,South,1
55,Male,35183.26,817.0,0.76,32,North,1
42,Female,61342.13,663.0,0.4,19,South,1
50,Female,42315.42,521.0,0.83,26,West,0
74,Male,65702.24,707.0,0.62,45,North,1
47,Female,42313.12,500.0,0.77,27,East,0
31,Male,25000.0,682.0,0.76,11,South,0
68,Female,65707.89,500.0,0.85,45,West,1
32,Male,42510.43,557.0,0.73,8,South,0
30,Male,30739.01,707.0,0.57,8,East,0
49,Female,32143.62,666.0,0.59,26,South,1
28,Male,70149.24,536.0,0.42,8,South,1
73,Male,52498.78,545.0,0.47,45,South,1
32,Female,84065.13,504.0,0.74,10,South,0
59,Male,50554.45,620.0,0.75,39,West,1
51,Male,60314.73,684.0,0.51,30,South,1
42,Female,47718.07,587.0,0.57,22,West,1
72,Male,70663.6,596.0,0.35,45,South,1
71,Female,55237.67,601.0,0.72,45,North,1
41,Female,55680.87,839.0,0.31,17,South,1
70,Male,56652.61,825.0,0.54,45,West,1
37,Male,40269.33,715.0,0.33,13,West,1
56,Female,101624.64,654.0,0.39,36,South,1
38,Male,73492.45,624.0,0.38,14,West,1
37,Female,55232.93,840.0,0.85,16,South,0
74,Female,25000.0,638.0,0.37,45,East,1
55,Female,51405.14,557.0,0.47,34,South,1
36,Female,77407.71,547.0,0.89,12,West,0
40,Male,70759.71,696.0,0.34,20,West,1
36,Female,30976.95,644.0,0.85,13,North,0
28,Female,53130.54,654.0,0.75,7,West,0
60,Female,47856.42,712.0,0.61,37,South,1
73,Male,56041.13,650.0,0.59,45,West,1
49,Female,53152.82,760.0,0.88,26,South,0
56,Female,37478.21,698.0,0.51,33,South,1
69,Male,81105.49,682.0,0.54,45,West,1
39,Male,29850.07,608.0,0.54,16,South,0
36,Male,60051.12,536.0,0.71,13,East,0
71,Female,25000.0,445.0,0.88,45,South,0
33,Male,74810.33,608.0,0.68,9,South,1
52,Male,60305.88,528.0,0.52,29,South,1
32,Female,66153.59,756.0,0.56,8,West,1
74,Male,59855.13,624.0,0.68,45,North,1
62,Female,65880.45,679.0,0.37,41,East,1
64,Male,68222.2,578.0,0.87,40,South,1
37,Female,63814.44,422.0,0.66,16,South,0
73,Female,27235.44,593.0,0.32,45,North,1
66,Female,61646.1,610.0,0.51,45,South,1
47,Female,46967.87,582.0,0.5,26,South,1
67,Male,74512.03,612.0,0.34,44,South,1
66,Male,68595.21,664.0,0.53,45,South,1
52,Male,68622.32,604.0,0.45,28,West,1
55,Female,45561.98,589.0,0.79,31,South,0
51,Male,60206.41,564.0,0.78,27,East,0
50,Female,105047.95,524.0,0.84,28,South,1
64,Male,62088.47,529.0,0.7,41,East,1
72,Male,36930.21,567.0,0.83,45,East,0
34,Female,91707.67,580.0,0.81,11,West,0
47,Female,49597.3,617.0,0.78,27,West,0
65,Male,78642.51,701.0,0.35,41,South,1
60,Male,50608.99,632.0,0.76,37,South,1
40,Female,55886.34,680.0,0.65,19,South,1
41,Female,58422.33,753.0,0.71,21,South,1
36,Male,69280.27,620.0,0.36,15,South,1
73,Male,48386.47,562.0,0.5,45,West,1
63,Female,44354.71,724.0,0.53,42,West,1
54,Male,94228.77,659.0,0.59,31,East,1
31,Male,66525.45,637.0,0.39,8,West,1
32,Female,88776.95,618.0,0.72,12,East,1
49,Male,73727.9,704.0,0.65,29,East,1
59,Female,25000.0,490.0,0.88,38,East,0
58,Male,53158.9,549.0,0.51,38,East,1
32,Male,53642.3,595.0,0.65,9,South,0
70,Male,50302.83,680.0,0.64,45,South,1
61,Male,29713.18,580.0,0.42,37,East,1
54,Female,48269.78,612.0,0.63,34,East,1
42,Male,57754.34,640.0,0.88,21,West,0
73,Female,42548.9,606.0,0.31,45,East,1
49,Female,70497.56,720.0,0.9,26,West,1
63,Female,71752.19,605.0,0.31,40,East,1
53,Male,38522.23,575.0,0.58,29,East,1
69,Female,75436.92,555.0,0.34,45,South,1
36,Female,71930.77,822.0,0.86,13,South,1
56,Female,37749.64,660.0,0.75,33,North,0
56,Male,70411.4,627.0,0.72,35,West,1
51,Male,25000.0,666.0,0.43,29,South,1
41,Female,71875.32,566.0,0.65,18,South,1
59,Male,44873.98,790.0,0.77,35,South,1
71,Female,63652.4,514.0,0.5,45,South,1
65,Male,96364.62,649.0,0.54,45,South,1
73,Female,64445.83,614.0,0.67,45,South,1
33,Male,86456.94,675.0,0.7,12,East,1
35,Male,86229.97,535.0,0.86,11,East,0
57,Female,25000.0,691.0,0.31,35,South,1
71,Male,34614.07,672.0,0.47,45,South,1
67,Male,27550.23,628.0,0.37,45,South,1
36,Female,34057.85,651.0,0.64,16,East,0
55,Male,61679.55,574.0,0.51,35,West,1
41,Female,47312.02,588.0,0.61,20,South,0
57,Male,25000.0,614.0,0.83,33,South,0
60,Male,80605.79,808.0,0.87,39,East,1
40,Male,73000.55,660.0,0.59,19,South,1
48,Female,59882.32,636.0,0.68,27,East,1
31,Male,57028.8,519.0,0.49,10,East,0
32,Female,53877.03,578.0,0.5,12,South,1
33,Female,66337.29,697.0,0.61,10,South,1
69,Male,53032.41,751.0,0.83,45,South,1
69,Female,69043.43,629.0,0.39,45,West,1
72,Female,76061.61,689.0,0.61,45,South,1
39,Female,83698.72,458.0,0.37,17,South,1
32,Female,50032.09,700.0,0.4,9,North,1
58,Male,43341.24,552.0,0.65,36,North,1
35,Female,73843.17,581.0,0.51,12,South,1
59,Female,41027.03,677.0,0.52,35,East,1
35,Female,45854.72,552.0,0.42,12,East,1
61,Male,73578.0,663.0,0.84,38,West,1
52,Male,58107.61,609.0,0.64,29,East,1
39,Female,34602.43,637.0,0.5,18,South,1
30,Female,78502.65,514.0,0.8,7,North,0
29,Female,48274.65,620.0,0.44,7,South,1
40,Male,69843.55,566.0,0.71,20,East,1
43,Male,46008.72,704.0,0.6,21,North,1
41,Female,25077.51,625.0,0.56,18,South,0
67,Male,72601.98,717.0,0.41,45,North,1
29,Female,44838.1,647.0,0.45,8,West,1
45,Female,48642.04,648.0,0.89,23,West,0
39,Male,83243.89,693.0,0.85,18,East,1
30,Female,30303.57,771.0,0.52,8,North,0
70,Female,65160.49,543.0,0.33,45,South,1
39,Female,51093.34,671.0,0.72,16,West,0
70,Female,71468.45,708.0,0.53,45,South,1
28,Female,78202.39,568.0,0.84,4,South,0
46,Female,46392.41,649.0,0.86,26,South,0
72,Male,52903.41,504.0,0.65,45,South,1
42,Male,81917.0,529.0,0.32,20,South,1
56,Male,31285.2,557.0,0.49,33,South,1
41,Male,54324.94,574.0,0.64,18,South,0
69,Male,36071.48,604.0,0.69,45,South,1
45,Male,25000.0,617.0,0.6,24,East,0
46,Female,63720.16,765.0,0.42,22,South,1
36,Female,82588.49,635.0,0.6,12,West,1
69,Male,50903.02,712.0,0.77,45,South,1
44,Female,29936.4,607.0,0.56,24,South,0
60,Male,65628.21,652.0,0.77,37,East,1
51,Female,25000.0,830.0,0.73,30,West,1
41,Male,66531.49,686.0,0.31,18,South,1
62,Male,76065.84,689.0,0.43,42,West,1
73,Male,32113.85,716.0,0.47,45,West,1
69,Male,68753.92,629.0,0.88,45,East,1
37,Male,69432.37,688.0,0.77,17,South,1
40,Female,63964.57,686.0,0.46,18,West,1
61,Female,59669.32,741.0,0.78,38,South,1
32,Female,50462.49,673.0,0.44,9,West,1
29,Female,32961.86,707.0,0.71,8,South,0
31,Female,59543.66,807.0,0.86,9,South,0
56,Female,67435.33,563.0,0.59,32,North,1
69,Female,62413.05,697.0,0.86,45,South,1
57,Male,54152.98,579.0,0.56,37,South,1
64,Male,79984.44,599.0,0.79,41,South,1
73,Female,33093.18,644.0,0.41,45,West,1
73,Female,75978.17,676.0,0.4,45,South,1
72,Male,48013.7,690.0,0.78,45,North,1
66,Female,41752.26,709.0,0.42,45,South,1
35,Male,54445.25,655.0,0.83,11,East,0
34,Female,48079.62,522.0,0.43,14,South,1
73,Male,55302.11,501.0,0.85,45,East,0
38,Male,65928.99,642.0,0.69,15,East,1
45,Female,47494.39,557.0,0.59,24,West,1
57,Male,55358.8,660.0,0.49,33,South,1
74,Female,25000.0,505.0,0.7,45,South,0
58,Female,58214.99,686.0,0.82,35,South,1
38,Female,53073.1,657.0,0.75,17,East,0
67,Male,86992.21,546.0,0.52,45,South,1
44,Female,75356.89,674.0,0.75,22,West,1
43,Male,27822.46,751.0,0.7,22,East,0
66,Male,54173.81,656.0,0.45,42,West,1
46,Male,25000.0,706.0,0.39,25,South,1
58,Male,47309.77,550.0,0.43,36,South,1
40,Male,53134.78,657.0,0.68,17,West,0
40,Male,94169.3,617.0,0.36,16,East,1
40,Female,25569.46,584.0,0.52,17,North,0
64,Male,43991.09,715.0,0.61,43,East,1
42,Male,64031.59,562.0,0.4,20,North,1
35,Male,71310.33,612.0,0.66,13,West,1
51,Male,55478.56,669.0,0.78,30,North,1
40,Female,65659.0,663.0,0.55,17,West,1
45,Female,36327.73,568.0,0.62,25,South,0
47,Male,85719.61,735.0,0.76,26,South,1
31,Male,40431.99,492.0,0.39,10,South,0
52,Male,59533.71,611.0,0.48,31,South,1
40,Female,46218.18,732.0,0.49,16,South,1
54,Female,82308.99,757.0,0.87,32,South,1
39,Male,56226.79,630.0,0.9,19,East,0
47,Female,48656.86,593.0,0.8,23,South,0
54,Female,40767.46,529.0,0.69,33,South,0
40,Female,35556.34,797.0,0.43,19,South,1
66,Male,55941.41,575.0,0.65,43,East,1
73,Female,25000.0,697.0,0.62,45,South,1
64,Male,28413.86,849.0,0.86,43,North,1
35,Male,61128.06,683.0,0.45,14,South,1
56,Female,46158.17,592.0,0.58,32,West,1
66,Female,63156.55,619.0,0.48,43,South,1
68,Male,45087.01,625.0,0.81,45,East,1
38,Male,87359.61,465.0,0.38,15,South,1
34,Female,72958.22,690.0,0.57,14,South,1
37,Male,59806.72,588.0,0.69,17,South,0
61,Female,59471.64,522.0,0.52,39,East,1
62,Female,38853.81,697.0,0.85,41,South,1
63,Female,39629.14,518.0,0.51,39,East,1
36,Male,50553.68,554.0,0.46,14,East,1
69,Female,55420.36,766.0,0.46,45,West,1
65,Female,78841.94,761.0,0.88,44,West,1
72,Male,70651.03,656.0,0.38,45,East,1
39,Male,65663.13,685.0,0.45,18,East,1
47,Female,59853.87,625.0,0.87,23,West,0
54,Female,85880.84,586.0,0.47,34,South,1
35,Female,61527.62,802.0,0.84,12,South,0
49,Male,25000.0,654.0,0.55,28,South,1
71,Male,85008.56,540.0,0.87,45,South,1
38,Female,59395.0,635.0,0.56,15,South,1
67,Male,70394.44,637.0,0.6,45,West,1
59,Female,76642.93,621.0,0.62,36,West,1
56,Male,81951.07,573.0,0.44,32,East,1
47,Female,46192.4,680.0,0.67,24,South,1
63,Female,31530.2,574.0,0.72,39,South,0
33,Male,60585.1,667.0,0.68,10,South,0
50,Female,25998.8,508.0,0.87,30,South,0
38,Female,45527.12,580.0,0.87,17,South,0
70,Male,60935.57,673.0,0.62,45,West,1
40,Male,55281.11,571.0,0.43,17,East,1
38,Male,59265.3,687.0,0.42,15,South,1
31,Male,45599.21,624.0,0.53,11,South,0
32,Male,29659.59,732.0,0.59,12,South,0
66,Male,43878.64,598.0,0.89,44,South,0
72,Female,49885.66,808.0,0.83,45,East,1
65,Male,38949.26,522.0,0.85,44,South,0
49,Male,82119.08,552.0,0.76,28,South,1
32,Female,34909.83,779.0,0.35,11,South,1
46,Male,61633.06,478.0,0.85,26,South,0
31,Female,47565.39,616.0,0.33,8,East,1
32,Male,42950.39,723.0,0.83,10,South,0
63,Male,36056.3,636.0,0.55,43,South,1
29,Male,33221.42,550.0,0.45,8,South,0
58,Male,34991.23,608.0,0.4,35,South,1
56,Female,70705.57,526.0,0.7,35,East,1
32,Female,72161.9,585.0,0.79,10,North,0
35,Male,73129.51,700.0,0.34,12,South,1
66,Male,76900.64,664.0,0.59,45,South,1
74,Female,54246.25,608.0,0.43,45,South,1
62,Female,25114.28,695.0,0.56,42,South,1
62,Male,25000.0,639.0,0.31,39,West,1
58,Male,47349.67,481.0,0.9,34,South,0
74,Female,52574.8,609.0,0.89,45,South,1
61,Female,76703.69,706.0,0.64,41,West,1
66,Female,39466.28,521.0,0.86,45,North,0
50,Male,59690.77,619.0,0.4,26,East,1
43,Female,36138.11,673.0,0.63,21,South,0
69,Male,73631.42,836.0,0.79,45,West,1
28,Male,41626.75,575.0,0.9,6,South,0
72,Male,47664.2,627.0,0.74,45,South,1
38,Male,82161.09,471.0,0.34,15,South,1
45,Female,45377.66,418.0,0.47,21,East,0
42,Male,47226.6,531.0,0.83,18,South,0
48,Female,25000.0,587.0,0.87,26,East,0
57,Male,66916.53,632.0,0.49,36,West,1
69,Female,59370.33,610.0,0.32,45,West,1
69,Female,58698.46,692.0,0.31,45,South,1
62,Male,27436.67,606.0,0.46,42,South,1
41,Female,93053.04,702.0,0.55,20,East,1
35,Female,46615.36,557.0,0.3,15,East,1
57,Male,55174.47,647.0,0.69,34,South,1
69,Female,92145.86,786.0,0.78,45,South,1
72,Female,57904.91,704.0,0.45,45,East,1
38,Male,73265.75,634.0,0.53,18,East,1
43,Male,55694.76,666.0,0.81,19,East,0
67,Male,82800.21,543.0,0.58,45,East,1
74,Male,31077.74,510.0,0.41,45,South,1
59,Female,35906.61,610.0,0.54,37,South,1
28,Male,65512.95,614.0,0.54,7,West,1
40,Male,25000.0,635.0,0.36,17,South,1
61,Male,55612.72,684.0,0.78,39,West,1
51,Male,26663.1,743.0,0.36,30,East,1
46,Male,32404.12,463.0,0.69,24,South,0
34,Female,69642.49,571.0,0.85,11,South,0
32,Female,63965.24,607.0,0.87,8,South,0
47,Male,46883.67,465.0,0.81,23,North,0
54,Male,47933.69,716.0,0.66,31,South,1
44,Female,60767.11,628.0,0.43,21,North,1
73,Male,79361.16,747.0,0.45,45,West,1
34,Male,62288.33,685.0,0.78,12,East,0
71,Female,55761.2,601.0,0.9,45,South,1
68,Female,38832.08,611.0,0.52,45,South,1
42,Male,59093.27,712.0,0.32,22,South,1
38,Female,67795.36,634.0,0.36,18,East,1
50,Male,59935.04,725.0,0.64,26,South,1
65,Male,40936.95,641.0,0.68,41,South,1
67,Female,62745.13,683.0,0.64,44,North,1
39,Male,54436.31,463.0,0.36,16,East,1
53,Female,44463.14,631.0,0.67,33,South,1
65,Female,57220.83,743.0,0.62,44,West,1
33,Female,39288.36,487.0,0.41,12,South,0
53,Female,58916.89,753.0,0.7,30,South,1
55,Male,59429.77,820.0,0.55,33,South,1
43,Male,29705.57,673.0,0.79,21,North,0
62,Female,51214.15,568.0,0.39,42,East,1
38,Male,64449.56,573.0,0.73,14,East,0
