age,gender,income,credit_score,debt_ratio,employment_years,region,approved
42,Female,64779.1,583.0,0.73,21,North,0
45,Male,25205.1,681.0,0.26,25,South,1
26,Male,54411.15,658.0,0.2,6,West,1
26,Male,60135.22,641.0,0.47,3,South,0
62,Female,71841.04,654.0,0.66,38,North,0
44,Male,63430.16,784.0,0.43,24,East,1
39,Male,101858.22,619.0,0.76,19,North,1
49,Female,71507.1,718.0,0.17,26,North,1
57,Male,79437.14,589.0,0.57,34,North,1
54,Male,47199.19,732.0,0.53,34,East,1
38,Male,52614.14,624.0,0.19,18,North,1
58,Female,25000.0,659.0,0.33,37,West,0
55,Female,72384.74,607.0,0.35,31,West,1
53,Male,65849.26,696.0,0.61,29,East,1
57,Male,97153.84,638.0,0.5,34,South,1
37,Female,82678.47,701.0,0.41,14,East,1
28,Female,84147.08,693.0,0.22,6,South,1
22,Male,62136.25,685.0,0.68,0,West,0
36,Female,57799.4,668.0,0.53,12,South,0
55,Female,35687.57,615.0,0.24,34,West,0
43,Female,42278.81,719.0,0.47,22,West,0
54,Female,76675.0,616.0,0.65,30,West,0
47,Female,77519.66,610.0,0.27,24,East,1
54,Male,29128.98,682.0,0.68,32,East,0
25,Female,42621.71,721.0,0.57,4,West,0
25,Male,49928.63,579.0,0.37,5,South,0
58,Male,86130.03,726.0,0.23,34,East,1
68,Female,70613.32,681.0,0.54,44,South,1
68,Female,71810.65,644.0,0.12,45,West,1
31,Female,51557.59,736.0,0.24,11,North,0
59,Male,51768.71,711.0,0.45,35,West,1
61,Male,69907.74,706.0,0.26,38,South,1
58,Female,44904.46,538.0,0.33,38,North,0
25,Male,88017.53,681.0,0.13,3,East,1
53,Male,63305.35,523.0,0.46,32,East,1
34,Male,84576.12,637.0,0.24,13,West,1
42,Male,80504.69,598.0,0.52,22,East,1
63,Female,53597.46,728.0,0.42,39,South,1
23,Male,78018.24,613.0,0.29,3,South,1
27,Male,85515.79,714.0,0.11,5,North,1
56,Male,79438.92,679.0,0.45,32,North,1
37,Male,28387.96,773.0,0.34,16,South,1
26,Male,59116.46,652.0,0.52,4,South,0
28,Female,82214.05,684.0,0.64,6,North,0
34,Female,66032.75,652.0,0.52,11,South,0
68,Male,34341.73,735.0,0.48,45,West,1
41,Male,97165.66,601.0,0.28,17,South,1
67,Male,78862.55,701.0,0.52,43,South,1
42,Female,35674.21,560.0,0.48,22,South,0
68,Male,70371.21,788.0,0.57,45,North,1
55,Female,42052.04,850.0,0.62,31,North,0
43,Male,43527.61,669.0,0.13,21,East,1
61,Female,59910.79,770.0,0.25,38,West,1
52,Female,88526.11,770.0,0.8,29,South,0
30,Female,67462.98,682.0,0.4,9,West,0
57,Female,44356.83,705.0,0.19,36,South,1
44,Male,60326.0,669.0,0.19,23,North,1
28,Female,84660.21,786.0,0.38,7,South,1
61,Male,82624.98,671.0,0.6,41,South,1
25,Female,74408.13,767.0,0.51,5,East,0
42,Male,64314.02,683.0,0.69,22,South,0
35,Female,66247.18,478.0,0.48,15,North,0
63,Male,55046.08,696.0,0.23,41,North,1
36,Female,114077.94,613.0,0.19,15,East,1
31,Male,38246.49,794.0,0.11,7,East,1
35,Male,74457.52,730.0,0.6,15,North,1
44,Female,74642.5,686.0,0.2,22,East,1
55,Female,60168.92,775.0,0.75,32,South,0
23,Female,103921.73,672.0,0.56,1,South,0
34,Female,45557.45,761.0,0.24,12,West,0
59,Male,70205.83,615.0,0.48,39,North,1
62,Male,79923.81,722.0,0.41,41,West,1
46,Female,50156.2,678.0,0.57,26,East,0
58,Male,41031.15,767.0,0.16,36,West,1
26,Female,88932.96,688.0,0.28,6,South,1
65,Female,58858.08,801.0,0.35,44,South,1
54,Male,73130.62,614.0,0.45,30,North,1
22,Male,60989.91,646.0,0.75,2,West,0
29,Male,82628.92,645.0,0.36,8,East,1
53,Female,57977.19,688.0,0.68,29,North,0
45,Female,60531.14,629.0,0.39,25,South,0
31,Female,64139.61,539.0,0.78,8,East,0
29,Male,63560.96,737.0,0.55,6,North,0
34,Male,66961.27,647.0,0.18,11,South,1
55,Male,58607.21,714.0,0.72,35,South,1
24,Female,71448.24,576.0,0.7,3,East,0
31,Female,73813.1,825.0,0.22,11,South,1
30,Female,56893.39,564.0,0.63,8,South,0
30,Female,67174.91,756.0,0.45,10,South,0
23,Male,68844.53,710.0,0.6,3,South,0
22,Female,97561.14,634.0,0.5,0,East,0
49,Male,25228.14,637.0,0.53,26,West,0
62,Female,46845.13,680.0,0.22,38,North,1
63,Male,64494.44,727.0,0.73,41,West,1
38,Male,62552.54,599.0,0.65,15,East,0
34,Female,78898.01,643.0,0.63,10,East,0
56,Male,72360.3,704.0,0.76,34,North,1
22,Female,80398.42,802.0,0.62,2,South,0
53,Female,33400.38,572.0,0.69,30,West,0
41,Male,52755.18,629.0,0.21,20,North,1
40,Male,102568.61,695.0,0.61,17,South,1
65,Female,52904.34,768.0,0.52,44,West,1
46,Male,65230.51,621.0,0.36,22,West,1
37,Male,65924.48,657.0,0.16,13,West,1
36,Male,54506.55,657.0,0.4,16,South,1
28,Female,36452.83,614.0,0.53,8,East,0
35,Male,45286.3,679.0,0.25,14,West,1
54,Male,68258.41,710.0,0.26,31,West,1
58,Male,73356.73,632.0,0.15,35,West,1
22,Female,69676.1,807.0,0.39,0,West,0
40,Male,123043.41,630.0,0.26,17,North,1
67,Male,92120.37,734.0,0.25,43,South,1
47,Male,74897.81,585.0,0.79,23,North,0
68,Male,65979.47,678.0,0.45,45,West,1
33,Female,52624.3,605.0,0.28,11,South,0
29,Male,65678.84,684.0,0.36,9,East,1
53,Male,79352.31,740.0,0.28,33,North,1
46,Female,81875.2,660.0,0.79,24,West,0
64,Female,70835.97,763.0,0.22,43,South,1
35,Female,33211.45,624.0,0.49,15,West,0
42,Male,111543.44,543.0,0.12,21,East,1
37,Female,70579.95,722.0,0.28,16,West,1
56,Female,64643.93,686.0,0.31,34,North,1
58,Female,25000.0,759.0,0.67,34,East,0
32,Male,86556.33,783.0,0.8,12,North,0
58,Male,67998.96,705.0,0.7,34,West,1
45,Male,57611.48,749.0,0.41,21,West,1
56,Female,107889.22,675.0,0.44,36,North,1
59,Male,34427.02,612.0,0.46,35,North,1
59,Female,96594.78,682.0,0.7,37,West,1
50,Female,58771.59,583.0,0.69,29,North,0
37,Male,64657.42,736.0,0.74,17,West,0
68,Female,94276.34,660.0,0.25,45,North,1
26,Male,83326.63,813.0,0.28,6,West,1
57,Male,84124.57,709.0,0.39,34,South,1
58,Female,70951.61,736.0,0.7,38,North,0
55,Female,47398.45,694.0,0.46,35,North,0
65,Female,52515.73,743.0,0.73,43,West,0
22,Female,73056.15,715.0,0.36,2,East,0
32,Male,81849.0,541.0,0.13,11,North,1
25,Male,56887.84,596.0,0.33,4,West,0
28,Female,48735.31,786.0,0.19,8,West,1
37,Male,52597.85,669.0,0.5,17,West,0
53,Male,63205.6,655.0,0.2,32,North,1
46,Female,64130.82,637.0,0.65,23,West,0
34,Male,63389.8,613.0,0.6,12,East,0
34,Female,64691.06,593.0,0.18,12,North,1
24,Female,79886.8,648.0,0.16,2,East,1
49,Male,45609.36,824.0,0.34,25,West,1
69,Male,66212.03,592.0,0.19,45,West,1
50,Female,60407.14,663.0,0.7,26,West,0
30,Female,73947.92,680.0,0.6,8,South,0
67,Female,81115.68,634.0,0.3,44,East,1
51,Male,95153.49,645.0,0.75,30,East,1
49,Female,53821.89,850.0,0.17,25,West,1
59,Female,47671.34,672.0,0.68,36,South,0
46,Female,75822.28,706.0,0.79,23,West,0
48,Male,69605.54,687.0,0.46,28,North,1
36,Female,69312.62,643.0,0.25,15,South,1
28,Female,86516.32,555.0,0.18,6,South,1
29,Female,57232.43,748.0,0.64,7,North,0
46,Female,60296.27,765.0,0.21,26,South,1
53,Female,73368.28,579.0,0.58,30,North,0
52,Male,65760.99,764.0,0.37,31,South,1
34,Female,42699.38,651.0,0.63,14,East,0
24,Female,72084.27,648.0,0.68,4,East,0
46,Male,65638.9,562.0,0.5,24,North,1
34,Female,55852.17,730.0,0.62,13,North,0
67,Female,44879.84,796.0,0.79,45,East,0
38,Male,60797.38,638.0,0.18,14,East,1
31,Male,55108.07,716.0,0.68,8,North,0
42,Female,45405.32,640.0,0.39,21,South,0
30,Female,47696.42,741.0,0.74,10,West,0
35,Male,83437.01,635.0,0.53,13,North,1
49,Female,73876.72,738.0,0.56,27,East,1
59,Female,61139.85,615.0,0.14,36,South,1
60,Male,40305.48,644.0,0.45,39,West,1
42,Female,48552.12,673.0,0.34,19,West,0
67,Female,82639.95,691.0,0.36,44,North,1
57,Female,33184.58,670.0,0.5,34,West,0
54,Male,66444.13,706.0,0.75,30,South,1
23,Female,85876.75,609.0,0.23,3,East,1
62,Female,51239.97,706.0,0.17,39,East,1
48,Male,86723.29,764.0,0.58,25,North,1
54,Male,70654.93,699.0,0.7,30,North,1
63,Male,57902.65,595.0,0.78,39,East,0
66,Female,91952.46,706.0,0.63,44,East,1
53,Female,69234.49,711.0,0.64,31,West,0
69,Male,39116.96,706.0,0.17,45,East,1
46,Male,75674.82,652.0,0.64,22,East,1
28,Male,82634.52,655.0,0.54,4,North,1
56,Male,68300.94,701.0,0.47,36,West,1
41,Male,75192.95,715.0,0.63,21,East,1
63,Male,39177.84,510.0,0.49,42,North,1
69,Male,53469.69,569.0,0.49,45,South,1
31,Female,36152.86,638.0,0.17,9,West,0
69,Female,72281.35,736.0,0.8,45,North,0
42,Male,79983.89,728.0,0.47,18,North,1
32,Male,34424.46,696.0,0.39,9,East,0
37,Male,69001.24,713.0,0.57,14,South,1
44,Male,30767.14,765.0,0.36,22,South,1
27,Female,120841.2,742.0,0.2,4,West,1
30,Female,44298.96,590.0,0.59,9,South,0
39,Male,65930.27,661.0,0.63,18,East,0
49,Female,52889.65,719.0,0.7,28,South,0
23,Male,90910.28,753.0,0.39,2,West,1
48,Male,62766.93,772.0,0.69,24,North,1
42,Male,65853.36,620.0,0.71,19,West,0
46,Female,74502.11,730.0,0.63,22,North,0
55,Female,97302.39,705.0,0.29,33,West,1
30,Female,54304.64,705.0,0.43,8,South,0
22,Female,45068.36,652.0,0.26,1,North,0
56,Female,78663.77,617.0,0.46,36,South,1
65,Female,55507.23,724.0,0.4,44,North,1
30,Male,38523.02,734.0,0.36,9,South,0
58,Male,25000.0,674.0,0.39,34,South,1
55,Male,85093.37,723.0,0.24,31,South,1
66,Male,61220.67,671.0,0.26,42,East,1
57,Male,37309.1,785.0,0.46,34,West,1
51,Male,53142.24,647.0,0.75,30,East,0
40,Female,96631.44,625.0,0.28,20,West,1
58,Male,63972.87,629.0,0.51,38,East,1
38,Female,61865.68,558.0,0.76,14,North,0
24,Female,84493.24,636.0,0.48,2,East,0
35,Male,35986.19,768.0,0.38,15,South,1
37,Female,85697.45,576.0,0.12,14,West,1
35,Male,81410.97,717.0,0.4,14,North,1
27,Male,82132.02,616.0,0.2,5,West,1
60,Female,57562.0,648.0,0.43,38,North,1
43,Male,29347.6,601.0,0.25,22,East,1
24,Male,64909.75,772.0,0.6,4,West,0
25,Female,57728.11,667.0,0.73,4,North,0
32,Female,88625.07,664.0,0.78,12,South,0
63,Male,42279.9,679.0,0.29,42,North,1
36,Male,104979.42,670.0,0.14,14,East,1
60,Male,65507.57,753.0,0.26,37,West,1
28,Male,55051.92,677.0,0.77,6,West,0
49,Male,55322.42,726.0,0.13,26,East,1
56,Female,67418.09,787.0,0.72,36,South,0
54,Female,86723.4,675.0,0.55,32,East,1
23,Female,70840.76,729.0,0.65,0,South,0
26,Female,64236.25,776.0,0.57,4,South,0
65,Male,37036.57,757.0,0.68,42,West,1
30,Male,71926.52,707.0,0.28,10,North,1
66,Female,60358.08,739.0,0.62,45,South,1
36,Female,36524.61,519.0,0.53,15,South,0
58,Female,72133.47,732.0,0.57,36,South,1
65,Female,64750.48,634.0,0.39,42,East,1
28,Male,71093.05,660.0,0.28,8,East,1
26,Male,99266.79,614.0,0.14,4,North,1
45,Male,61601.04,744.0,0.18,24,East,1
27,Male,73534.31,668.0,0.52,5,West,0
52,Male,73311.78,712.0,0.13,32,West,1
69,Male,89356.07,566.0,0.26,45,West,1
38,Female,56467.51,795.0,0.61,18,West,0
42,Male,68730.82,712.0,0.39,20,North,1
35,Female,53545.54,561.0,0.44,14,East,0
51,Female,33199.99,637.0,0.33,30,West,0
64,Male,48200.18,725.0,0.76,43,South,1
35,Female,69885.15,744.0,0.36,15,West,1
40,Female,49533.37,588.0,0.7,18,South,0
50,Female,27000.28,696.0,0.67,28,East,0
64,Female,49357.52,749.0,0.29,41,North,1
48,Male,52888.4,703.0,0.74,28,East,0
22,Male,52971.06,719.0,0.51,0,North,0
46,Male,56614.93,574.0,0.15,24,East,1
50,Female,41923.58,629.0,0.32,27,South,0
62,Female,74180.22,595.0,0.11,42,West,1
68,Male,45477.54,786.0,0.31,45,South,1
54,Male,49544.95,741.0,0.24,30,North,1
45,Female,64067.61,682.0,0.69,24,West,0
45,Male,45036.65,707.0,0.65,23,North,0
68,Female,69575.19,712.0,0.72,45,North,0
28,Male,49952.14,699.0,0.75,6,South,0
30,Female,105560.96,753.0,0.64,7,West,0
34,Female,38687.29,710.0,0.26,13,North,0
45,Female,39423.9,691.0,0.29,23,North,0
34,Female,62335.6,685.0,0.56,13,East,0
29,Male,111501.37,533.0,0.57,7,East,1
23,Male,61203.39,712.0,0.49,3,South,0
62,Female,69526.46,684.0,0.55,39,South,1
55,Male,56005.24,666.0,0.78,31,North,0
25,Female,79735.24,541.0,0.53,3,South,0
61,Female,96613.87,723.0,0.74,38,South,1
32,Female,50682.46,805.0,0.44,12,North,0
39,Male,74331.12,808.0,0.7,15,South,1
25,Female,49407.39,742.0,0.33,4,North,0
24,Male,96230.78,799.0,0.16,4,West,1
35,Female,40814.41,822.0,0.48,14,North,0
58,Female,99350.3,528.0,0.51,37,West,1
51,Male,75402.27,704.0,0.58,29,South,1
29,Female,69189.48,706.0,0.65,6,North,0
57,Male,52913.52,649.0,0.79,33,North,0
41,Male,46765.31,613.0,0.8,17,West,0
46,Male,94721.02,640.0,0.26,25,East,1
38,Female,67264.76,711.0,0.2,15,North,1
47,Female,37948.52,612.0,0.19,25,South,0
58,Female,62753.43,533.0,0.54,38,South,0
26,Female,61823.82,622.0,0.74,4,South,0
68,Male,31545.37,700.0,0.26,45,South,1
49,Female,42520.72,617.0,0.69,25,East,0
45,Female,106901.01,632.0,0.73,25,North,0
24,Male,57758.45,612.0,0.39,2,West,0
59,Male,72841.65,607.0,0.59,35,North,1
34,Male,87293.61,759.0,0.26,13,West,1
44,Female,89768.53,596.0,0.44,22,North,1
42,Female,54347.56,797.0,0.69,21,East,0
43,Female,67512.82,663.0,0.71,19,North,0
37,Female,85294.85,621.0,0.33,17,South,1
41,Female,49978.39,710.0,0.22,20,West,1
25,Female,60826.29,490.0,0.44,2,West,0
27,Female,29669.87,749.0,0.5,6,West,0
42,Male,48350.37,644.0,0.79,21,East,0
66,Female,38965.29,780.0,0.46,45,East,1
30,Female,66211.32,711.0,0.25,9,East,1
67,Male,69030.01,753.0,0.66,44,East,1
31,Female,36788.87,643.0,0.61,10,South,0
65,Female,86001.85,667.0,0.37,44,South,1
31,Male,37159.17,790.0,0.14,7,North,1
23,Male,84872.73,625.0,0.53,1,North,0
61,Male,83238.27,698.0,0.22,37,East,1
24,Female,90819.41,768.0,0.37,1,North,1
32,Female,100516.85,756.0,0.63,12,East,1
25,Male,58603.18,740.0,0.62,4,North,0
59,Female,60788.74,806.0,0.25,38,North,1
39,Female,63854.97,638.0,0.41,17,East,0
51,Male,54596.15,622.0,0.41,28,West,1
27,Male,42996.52,697.0,0.28,7,West,1
23,Male,68127.11,723.0,0.18,2,West,1
28,Male,73913.22,778.0,0.52,7,North,1
55,Female,76939.62,670.0,0.76,32,South,0
50,Male,86672.1,626.0,0.6,26,South,1
66,Female,74609.9,624.0,0.67,45,East,0
34,Female,58263.43,587.0,0.35,14,East,0
49,Female,70452.4,673.0,0.66,26,East,0
66,Male,59635.66,694.0,0.49,45,South,1
51,Female,76035.6,745.0,0.24,30,West,1
32,Female,53311.02,755.0,0.67,11,North,0
28,Female,69804.36,536.0,0.27,4,North,0
66,Female,42251.25,608.0,0.56,44,North,0
57,Male,94657.92,576.0,0.68,34,North,1
28,Male,87702.95,794.0,0.39,6,East,1
36,Female,101067.51,636.0,0.23,15,East,1
45,Female,59711.64,632.0,0.31,24,East,1
54,Female,61643.02,781.0,0.11,33,East,1
50,Male,82997.75,621.0,0.27,30,East,1
40,Female,101743.24,722.0,0.57,17,South,1
59,Male,54532.02,632.0,0.74,36,West,0
60,Male,84587.31,662.0,0.63,38,West,1
31,Female,76806.88,691.0,0.27,11,South,1
53,Female,58755.12,552.0,0.3,32,West,1
59,Male,85891.28,744.0,0.17,39,North,1
45,Female,51257.95,818.0,0.24,25,West,1
55,Male,72356.73,699.0,0.28,34,West,1
26,Male,76096.7,717.0,0.54,2,North,1
59,Male,50892.61,822.0,0.56,36,South,1
37,Female,54957.51,740.0,0.74,13,West,0
56,Male,78049.89,653.0,0.19,33,West,1
36,Female,77517.69,619.0,0.3,13,North,1
50,Male,83954.58,682.0,0.6,29,North,1
68,Male,70263.76,650.0,0.73,45,South,1
37,Male,42144.02,665.0,0.14,13,East,1
25,Male,63203.43,728.0,0.29,4,East,1
31,Male,26282.35,623.0,0.14,10,North,1
59,Female,75065.36,729.0,0.15,37,South,1
49,Female,88145.97,736.0,0.67,26,West,0
59,Male,65708.73,740.0,0.66,38,South,1
48,Male,43026.3,472.0,0.79,28,North,0
33,Male,46310.02,646.0,0.47,12,North,0
61,Female,79057.5,691.0,0.27,39,West,1
37,Male,79035.3,702.0,0.38,17,East,1
28,Male,59554.72,760.0,0.49,7,South,1
55,Female,64918.26,671.0,0.18,31,South,1
62,Male,80193.8,787.0,0.25,41,East,1
67,Male,93387.8,639.0,0.6,45,East,1
30,Female,59326.65,716.0,0.75,6,North,0
24,Female,96110.93,611.0,0.38,1,West,0
48,Female,49743.35,629.0,0.58,27,West,0
55,Female,58558.48,715.0,0.36,34,West,1
32,Female,81445.81,735.0,0.78,8,West,0
38,Female,58671.55,647.0,0.8,15,South,0
69,Male,33378.48,634.0,0.32,45,North,1
31,Male,37650.45,579.0,0.55,11,North,0
51,Female,76385.58,661.0,0.28,30,North,1
61,Male,25155.3,843.0,0.58,40,South,1
48,Female,67748.31,689.0,0.7,28,West,0
62,Male,55307.73,676.0,0.68,38,West,1
37,Female,63251.55,701.0,0.77,13,West,0
51,Female,121044.17,718.0,0.31,30,East,1
58,Male,87271.51,539.0,0.65,38,South,1
43,Female,28516.72,682.0,0.54,19,West,0
59,Female,71549.76,672.0,0.56,39,East,1
22,Male,60259.54,716.0,0.5,0,West,0
43,Male,86837.49,596.0,0.2,21,West,1
39,Male,43229.02,676.0,0.25,15,North,1
22,Female,51878.16,543.0,0.23,0,South,0
36,Female,57678.99,645.0,0.13,12,East,1
30,Female,64581.98,658.0,0.64,6,West,0
65,Male,92474.42,674.0,0.76,44,North,1
33,Male,83466.95,699.0,0.5,11,North,1
50,Female,61154.78,618.0,0.78,29,South,0
46,Female,72158.72,707.0,0.22,25,West,1
54,Male,62823.48,740.0,0.3,34,West,1
33,Female,84654.55,692.0,0.69,13,South,0
57,Male,105533.7,604.0,0.21,35,East,1
38,Male,62133.46,587.0,0.79,18,West,0
42,Male,63270.23,582.0,0.4,20,South,1
24,Female,25000.0,661.0,0.13,0,South,0
46,Male,69662.78,613.0,0.58,23,North,1
35,Female,78192.59,692.0,0.67,11,West,0
45,Female,74005.24,666.0,0.7,25,North,0
54,Female,64691.35,711.0,0.13,30,West,1
40,Female,87064.65,668.0,0.75,16,West,0
36,Female,46130.44,578.0,0.73,14,South,0
29,Female,40354.22,616.0,0.64,5,North,0
68,Male,124233.2,696.0,0.25,44,East,1
55,Male,87982.57,680.0,0.38,34,North,1
34,Male,74647.53,493.0,0.16,14,West,1
68,Male,101826.26,733.0,0.45,45,East,1
43,Female,36163.39,758.0,0.36,23,South,0
52,Male,60049.33,699.0,0.19,31,South,1
47,Female,66375.43,769.0,0.32,26,North,1
45,Female,87825.43,772.0,0.58,21,East,1
54,Male,48967.73,672.0,0.3,33,East,1
59,Male,73411.89,561.0,0.29,38,South,1
59,Male,95660.72,618.0,0.71,38,East,1
33,Male,30104.54,728.0,0.5,9,East,0
40,Male,87231.01,688.0,0.15,19,South,1
66,Female,49388.83,776.0,0.25,42,East,1
42,Female,76899.22,629.0,0.19,22,East,1
52,Male,82014.48,732.0,0.24,30,West,1
50,Female,33716.17,743.0,0.69,29,East,0
31,Male,50925.52,593.0,0.17,9,North,1
28,Male,45287.33,713.0,0.3,4,West,1
41,Male,65166.03,658.0,0.68,19,North,0
27,Female,89184.05,623.0,0.66,3,West,0
54,Female,82057.78,689.0,0.24,33,North,1
60,Female,58128.54,769.0,0.13,37,West,1
34,Female,61454.43,675.0,0.25,12,South,0
52,Female,58091.62,714.0,0.2,29,North,1
40,Male,45243.63,598.0,0.38,18,South,0
33,Female,28724.38,767.0,0.53,12,South,0
52,Female,69887.17,721.0,0.27,28,West,1
58,Female,59235.34,661.0,0.13,38,South,1
39,Male,25000.0,644.0,0.25,16,East,0
23,Male,75036.62,650.0,0.61,0,North,0
37,Male,78648.21,606.0,0.58,15,North,1
51,Male,50553.71,572.0,0.32,31,West,1
33,Male,90846.4,755.0,0.67,11,North,1
41,Female,62636.25,667.0,0.43,19,East,0
40,Male,39133.47,562.0,0.63,19,North,0
31,Male,55248.55,650.0,0.32,10,North,1
30,Female,54992.67,628.0,0.28,10,North,0
68,Female,103209.28,709.0,0.54,45,North,1
67,Male,92775.81,700.0,0.2,44,West,1
64,Male,54401.73,746.0,0.15,44,West,1
26,Male,75296.84,722.0,0.16,5,West,1
65,Male,101986.79,678.0,0.57,45,North,1
50,Female,99119.27,565.0,0.57,28,South,1
65,Male,41809.15,592.0,0.28,41,West,1
37,Male,32836.65,745.0,0.72,14,South,0
42,Male,70949.43,699.0,0.22,22,West,1
57,Male,42388.03,661.0,0.2,37,West,1
24,Female,25000.0,744.0,0.34,3,East,0
45,Male,25000.0,704.0,0.27,23,East,1
36,Female,58003.6,794.0,0.24,12,West,1
41,Male,107732.05,584.0,0.74,19,East,1
49,Female,38691.26,644.0,0.25,27,West,0
54,Male,78163.68,717.0,0.16,32,North,1
66,Male,93908.05,671.0,0.73,43,North,1
28,Male,61558.18,681.0,0.15,4,South,1
34,Female,54690.05,617.0,0.49,14,South,0
43,Male,58781.7,642.0,0.67,23,East,0
50,Male,92008.91,720.0,0.51,30,East,1
57,Male,73850.6,717.0,0.57,36,South,1
42,Male,56848.79,739.0,0.53,18,South,1
23,Male,58995.83,755.0,0.44,0,West,0
30,Male,63758.41,813.0,0.26,9,East,1
35,Male,70555.65,721.0,0.4,12,East,1
51,Female,51786.23,717.0,0.1,31,East,1
53,Male,111497.4,611.0,0.4,32,South,1
25,Female,61924.2,679.0,0.31,2,North,0
44,Male,51514.88,651.0,0.63,21,West,0
26,Female,58943.86,773.0,0.23,2,South,0
42,Male,81209.03,672.0,0.1,21,South,1
48,Female,64547.01,800.0,0.34,26,South,1
28,Female,78084.93,667.0,0.23,7,West,1
68,Male,84464.57,632.0,0.68,45,North,1
50,Female,88023.2,666.0,0.66,29,West,0
31,Male,66787.46,713.0,0.25,10,North,1
23,Female,50378.32,767.0,0.66,1,West,0
60,Female,51887.07,483.0,0.5,36,South,0
35,Male,69048.94,620.0,0.7,12,East,0
69,Male,53379.86,616.0,0.57,45,East,1
44,Female,80664.56,702.0,0.38,24,South,1
27,Male,41577.36,725.0,0.5,3,North,0
33,Female,68840.13,658.0,0.73,12,East,0
44,Female,52017.05,625.0,0.42,22,North,0
69,Female,61689.39,701.0,0.33,45,West,1
44,Male,53636.83,636.0,0.3,21,North,1
49,Female,67135.08,687.0,0.19,28,East,1
67,Female,71666.94,616.0,0.3,45,East,1
61,Male,81489.97,644.0,0.48,39,South,1
59,Female,102112.71,531.0,0.1,38,South,1
43,Female,61766.73,757.0,0.68,20,East,0
57,Female,66677.88,848.0,0.17,37,North,1
25,Female,79777.45,692.0,0.63,3,West,0
48,Male,112733.78,581.0,0.71,25,West,1
57,Female,78582.1,699.0,0.73,37,East,0
63,Female,55203.85,689.0,0.42,42,East,1
64,Male,77620.75,850.0,0.23,43,West,1
66,Male,83845.37,527.0,0.48,42,South,1
48,Male,54364.12,709.0,0.34,28,North,1
68,Female,100846.45,679.0,0.62,45,West,1
35,Male,54230.14,501.0,0.71,15,West,0
50,Male,105127.04,661.0,0.79,30,West,1
25,Female,61947.26,664.0,0.32,2,East,0
66,Female,67783.02,686.0,0.36,42,South,1
45,Male,81812.63,653.0,0.71,25,South,1
63,Female,25000.0,580.0,0.38,42,North,0
60,Female,56920.41,688.0,0.18,39,South,1
24,Female,82332.13,809.0,0.71,3,North,0
32,Male,76695.47,634.0,0.56,11,South,1
58,Male,63849.03,692.0,0.43,34,West,1
29,Male,51239.75,666.0,0.53,5,West,0
29,Male,106948.85,807.0,0.17,6,East,1
29,Male,69124.69,616.0,0.43,5,North,0
28,Male,94364.31,625.0,0.32,8,South,1
52,Female,69744.89,637.0,0.66,32,West,0
43,Female,72185.18,644.0,0.27,20,North,1
61,Male,102643.59,702.0,0.67,38,East,1
40,Female,71187.96,778.0,0.71,16,West,0
41,Male,84202.29,718.0,0.54,19,South,1
45,Male,26982.64,627.0,0.45,23,South,0
49,Male,53703.4,537.0,0.48,25,East,0
39,Male,75021.92,542.0,0.18,16,West,1
63,Male,51174.21,604.0,0.79,41,South,0
31,Female,48742.44,733.0,0.27,7,South,0
56,Male,76248.11,689.0,0.18,33,North,1
29,Male,76138.46,766.0,0.65,7,West,0
35,Female,84954.15,744.0,0.21,14,West,1
39,Female,49573.39,617.0,0.54,17,West,0
50,Male,117680.5,547.0,0.2,27,West,1
34,Female,63603.2,662.0,0.19,12,North,1
31,Male,77061.33,664.0,0.49,11,West,1
66,Male,78796.04,698.0,0.68,45,East,1
38,Female,36001.93,698.0,0.74,16,North,0
25,Male,88336.36,625.0,0.77,5,North,0
58,Male,80388.56,675.0,0.42,38,East,1
54,Male,62661.74,759.0,0.46,32,West,1
58,Male,57676.7,573.0,0.55,38,East,1
45,Female,71931.46,778.0,0.71,22,West,0
31,Male,46322.58,647.0,0.61,8,West,0
59,Male,76462.16,571.0,0.6,39,South,1
53,Female,48344.88,680.0,0.45,33,North,0
47,Male,81243.1,468.0,0.15,25,West,1
39,Male,56573.96,706.0,0.3,15,North,1
24,Female,77338.55,763.0,0.26,1,West,1
55,Female,46450.95,696.0,0.52,31,West,0
23,Male,121526.12,675.0,0.36,0,North,1
37,Female,57059.14,780.0,0.27,14,South,1
27,Male,35764.51,705.0,0.33,6,East,0
36,Male,44682.97,758.0,0.39,15,North,1
41,Female,80107.16,673.0,0.59,21,West,0
50,Female,65317.54,607.0,0.38,26,South,0
23,Female,26420.12,808.0,0.78,1,West,0
46,Male,49855.3,648.0,0.62,26,North,0
60,Male,60703.8,583.0,0.16,37,South,1
41,Female,25482.93,660.0,0.72,18,North,0
64,Male,59713.54,564.0,0.78,41,East,0
31,Female,96819.69,620.0,0.62,7,East,0
32,Male,83370.88,775.0,0.13,10,South,1
42,Male,58802.76,669.0,0.46,19,North,1
46,Male,57471.26,732.0,0.53,26,North,1
38,Female,94263.19,693.0,0.29,14,South,1
52,Female,56845.65,668.0,0.67,31,North,0
47,Male,28297.06,637.0,0.78,26,West,0
65,Male,40995.01,642.0,0.75,42,East,0
27,Female,48234.49,640.0,0.64,3,West,0
55,Male,54274.2,710.0,0.78,32,North,0
25,Male,85845.68,815.0,0.71,2,East,1
67,Female,65746.54,674.0,0.55,45,East,1
