age,gender,income,credit_score,debt_ratio,employment_years,region,approved
64,Male,65990.7,599.0,0.383,3.4,South,0
53,Female,58635.99,651.0,0.429,7.1,South,1
32,Female,30000.0,598.0,0.334,4.5,South,0
33,Male,55149.15,693.0,0.52,5.7,South,0
22,Male,38836.22,619.0,0.314,10.7,North,1
54,Male,87405.26,552.0,0.667,12.2,North,0
32,Male,65760.88,499.0,0.344,2.9,East,0
64,Female,85656.6,560.0,0.221,13.7,North,1
32,Male,74021.3,613.0,0.294,4.0,North,1
34,Male,66088.55,643.0,0.417,8.8,South,1
27,Female,69005.24,574.0,0.431,2.9,South,0
37,Male,41481.73,672.0,0.254,6.7,East,1
52,Male,66981.91,685.0,0.348,8.0,East,1
38,Female,64068.74,732.0,0.506,2.3,South,0
49,Female,52585.64,687.0,0.567,10.8,South,1
64,Female,89678.32,612.0,0.41,0.3,East,0
49,Female,126034.23,495.0,0.372,5.8,South,1
40,Male,48180.63,592.0,0.354,1.8,North,0
59,Male,58097.01,686.0,0.243,10.1,North,1
49,Female,47289.41,515.0,0.284,9.8,East,0
22,Male,66584.34,696.0,0.372,0.0,North,0
26,Male,94290.25,742.0,0.456,5.9,North,1
34,Female,78627.08,648.0,0.488,0.0,North,0
42,Female,101627.55,617.0,0.314,0.5,East,0
29,Male,35539.47,668.0,0.301,11.5,North,1
22,Female,30490.08,573.0,0.233,5.6,East,0
33,Male,70445.34,567.0,0.55,0.0,East,0
49,Female,65885.99,701.0,0.361,9.7,South,0
49,Male,75904.85,719.0,0.558,4.2,North,1
30,Male,59522.7,589.0,0.375,7.0,North,1
52,Female,101462.43,600.0,0.334,7.5,South,1
51,Female,67012.43,568.0,0.224,7.4,East,0
48,Female,84895.84,850.0,0.414,7.1,South,1
43,Male,55053.26,619.0,0.48,8.8,East,1
45,Female,46151.67,589.0,0.312,9.1,South,1
38,Male,80518.55,551.0,0.358,13.6,East,1
61,Female,69581.67,644.0,0.388,4.7,South,1
41,Male,63413.42,613.0,0.251,7.4,North,1
27,Male,64929.69,652.0,0.556,9.2,North,0
28,Female,71546.07,586.0,0.411,10.0,North,0
40,Female,77283.84,777.0,0.493,1.2,South,1
26,Female,90314.24,657.0,0.24,7.6,South,1
36,Male,81024.89,737.0,0.304,14.1,North,1
43,Female,54156.06,737.0,0.402,12.4,South,1
28,Female,66803.35,722.0,0.613,2.1,South,1
32,Male,67554.69,610.0,0.586,0.0,South,0
25,Female,30000.0,648.0,0.651,0.0,South,0
58,Male,75242.57,575.0,0.42,9.6,North,0
32,Male,86594.34,683.0,0.436,8.1,North,1
62,Male,32304.4,764.0,0.428,8.5,South,1
44,Male,47659.14,733.0,0.366,10.8,East,1
38,Male,72237.14,578.0,0.302,6.2,North,1
53,Female,88413.4,751.0,0.549,7.9,East,1
41,Male,69208.09,629.0,0.585,15.4,South,1
26,Female,61563.42,605.0,0.662,9.0,East,0
30,Male,69975.92,719.0,0.422,2.2,North,1
52,Female,30000.0,749.0,0.544,8.6,East,0
38,Male,76777.28,714.0,0.408,5.6,South,1
37,Female,59473.29,641.0,0.303,10.9,South,0
25,Male,88896.58,538.0,0.423,8.1,North,0
36,Male,79356.95,658.0,0.487,4.6,North,0
40,Male,44027.14,580.0,0.577,6.5,South,0
41,Male,65387.1,578.0,0.476,10.1,North,0
63,Male,82727.07,584.0,0.251,4.7,North,1
47,Female,61646.82,634.0,0.601,10.3,South,0
24,Female,59948.48,561.0,0.467,10.1,South,0
54,Female,94902.49,637.0,0.347,6.2,East,1
59,Female,75768.38,587.0,0.386,5.3,South,1
51,Male,70787.49,685.0,0.534,2.5,South,1
57,Female,72169.95,550.0,0.401,6.4,North,0
44,Male,30000.0,634.0,0.245,12.3,North,1
64,Female,74823.06,632.0,0.445,8.0,East,1
23,Male,70222.51,664.0,0.438,10.3,East,1
44,Male,53100.37,735.0,0.311,7.9,North,1
53,Female,61475.24,623.0,0.377,6.9,South,1
45,Female,47648.36,746.0,0.495,12.9,North,1
30,Female,64355.37,796.0,0.521,10.1,South,1
59,Male,50770.78,610.0,0.507,1.0,North,0
44,Male,103999.13,642.0,0.483,2.8,East,1
33,Female,49539.06,625.0,0.407,14.1,East,1
31,Female,80804.61,687.0,0.549,9.7,South,0
50,Female,70529.51,704.0,0.618,3.3,South,0
61,Male,45219.14,715.0,0.1,5.8,North,1
61,Female,42143.26,723.0,0.378,11.2,South,1
46,Male,73631.17,639.0,0.341,2.6,North,1
25,Female,63254.54,718.0,0.342,11.4,East,1
63,Male,78991.19,672.0,0.367,7.3,East,1
41,Female,98429.85,519.0,0.211,11.3,South,0
43,Male,71881.47,613.0,0.497,13.0,North,0
46,Female,30933.15,596.0,0.406,9.1,South,0
46,Male,54123.5,704.0,0.485,5.7,North,1
29,Male,57602.98,538.0,0.499,4.4,North,0
26,Female,59919.61,776.0,0.312,12.5,South,1
22,Female,89360.46,604.0,0.386,6.7,South,0
49,Male,75532.04,690.0,0.1,0.0,North,1
22,Female,73009.64,650.0,0.416,5.8,East,0
50,Female,44507.28,657.0,0.334,10.3,South,0
42,Male,37885.88,662.0,0.365,6.9,East,1
25,Male,49442.85,585.0,0.379,6.6,East,1
54,Male,82765.97,667.0,0.42,0.5,East,1
44,Male,52513.25,706.0,0.509,10.5,North,1
50,Male,60647.32,702.0,0.541,16.4,North,1
60,Male,51255.95,687.0,0.34,0.0,North,1
58,Female,72447.05,653.0,0.683,0.0,North,0
42,Male,70035.79,694.0,0.646,12.4,North,1
41,Male,61148.32,719.0,0.266,4.3,East,1
59,Male,87811.61,508.0,0.321,5.7,South,1
63,Female,50269.81,654.0,0.458,9.1,South,0
51,Male,79525.09,559.0,0.452,13.4,South,0
52,Female,64762.47,513.0,0.23,6.6,North,0
30,Male,78043.07,649.0,0.464,4.7,North,0
25,Female,67680.48,743.0,0.613,15.8,East,1
25,Female,69960.49,651.0,0.503,5.4,South,0
62,Male,80378.83,600.0,0.504,4.5,North,0
37,Male,55229.39,811.0,0.483,7.2,North,1
50,Male,30000.0,689.0,0.656,4.8,North,0
53,Female,52043.24,740.0,0.303,8.5,North,0
38,Female,69949.42,557.0,0.576,11.3,East,0
45,Male,84730.18,642.0,0.335,6.6,North,1
43,Female,57646.38,672.0,0.274,0.2,North,1
61,Male,51380.6,680.0,0.357,0.0,North,1
23,Male,37370.45,725.0,0.322,5.1,South,1
35,Male,53384.0,685.0,0.46,17.3,East,1
63,Male,31557.94,599.0,0.268,2.2,North,0
32,Male,76439.3,692.0,0.343,3.0,South,1
31,Female,44157.03,629.0,0.1,8.1,North,1
30,Female,68464.4,529.0,0.213,6.7,South,1
33,Male,90010.19,595.0,0.448,11.0,North,1
33,Male,103704.95,613.0,0.763,7.0,South,0
47,Male,70996.23,628.0,0.244,1.1,East,1
30,Female,86530.19,592.0,0.455,3.9,East,1
61,Female,70604.03,695.0,0.614,16.3,South,0
58,Male,40655.7,565.0,0.429,9.7,North,0
33,Male,33188.7,517.0,0.229,15.6,East,1
28,Male,70720.83,648.0,0.341,0.5,North,0
55,Male,49502.73,599.0,0.461,3.3,North,0
47,Female,63459.11,580.0,0.292,1.7,South,1
40,Male,41467.26,806.0,0.375,6.6,North,1
30,Male,50761.28,776.0,0.508,6.2,South,0
25,Male,51627.56,732.0,0.644,5.8,North,0
26,Male,64225.53,501.0,0.5,15.4,South,1
31,Male,50555.62,632.0,0.547,10.6,East,1
27,Male,65690.07,665.0,0.259,4.1,North,1
49,Male,30000.0,827.0,0.293,12.1,East,1
42,Male,35856.47,650.0,0.286,13.6,South,1
41,Male,52646.09,712.0,0.23,6.3,East,1
47,Male,67799.3,468.0,0.41,10.2,East,0
38,Female,93926.15,693.0,0.567,19.4,South,1
61,Female,64710.02,496.0,0.43,0.0,South,0
57,Female,30000.0,643.0,0.488,3.8,East,0
38,Female,62577.02,753.0,0.182,19.8,North,0
54,Male,97398.31,648.0,0.471,7.5,North,1
39,Male,67583.35,589.0,0.299,7.0,East,0
34,Female,79986.05,601.0,0.254,7.9,East,1
42,Male,80456.09,572.0,0.632,6.5,East,0
37,Female,38260.38,699.0,0.385,0.8,South,1
44,Male,67117.76,655.0,0.248,8.4,South,1
41,Male,57864.86,717.0,0.187,2.4,North,1
28,Female,61342.49,732.0,0.809,13.7,South,0
61,Male,42858.72,726.0,0.372,0.0,North,1
35,Male,48588.47,702.0,0.443,10.1,North,1
32,Male,84433.34,634.0,0.292,13.9,South,1
25,Female,47208.1,773.0,0.707,8.4,South,0
22,Female,74578.23,541.0,0.717,6.5,North,0
57,Female,30000.0,792.0,0.206,2.2,East,1
56,Female,96519.49,624.0,0.668,11.9,South,0
41,Male,85105.04,795.0,0.487,3.2,East,1
25,Male,58713.56,591.0,0.659,18.8,South,0
61,Male,46204.06,732.0,0.117,8.1,North,1
36,Male,60789.03,530.0,0.363,7.4,North,1
48,Male,73939.45,566.0,0.36,6.4,North,1
50,Male,79617.58,660.0,0.392,14.6,North,1
50,Male,43809.87,605.0,0.576,4.1,South,0
47,Female,99674.61,613.0,0.4,10.5,South,1
56,Male,72991.62,629.0,0.595,12.6,South,0
53,Male,67642.55,611.0,0.237,13.8,North,1
49,Female,63981.54,734.0,0.532,0.0,North,1
64,Male,44146.35,814.0,0.502,8.5,South,1
25,Male,30000.0,850.0,0.43,8.3,South,1
29,Male,49067.58,598.0,0.137,8.9,North,1
49,Male,88594.95,595.0,0.349,6.0,East,1
29,Female,71256.19,560.0,0.518,4.6,South,0
54,Male,64175.29,705.0,0.433,14.6,North,1
44,Female,67770.55,638.0,0.254,2.6,South,1
48,Female,49434.44,692.0,0.209,9.5,East,1
42,Male,57734.91,487.0,0.607,9.6,North,0
35,Male,57763.31,630.0,0.57,1.5,North,0
29,Male,55188.65,728.0,0.225,14.0,South,1
53,Male,78722.53,486.0,0.578,1.5,North,0
56,Male,82568.7,585.0,0.331,13.4,South,1
50,Female,46883.81,676.0,0.35,9.5,South,1
60,Male,84336.4,638.0,0.634,0.7,North,0
22,Male,39119.04,525.0,0.629,0.0,North,0
48,Female,70478.26,662.0,0.314,0.0,South,1
45,Male,81403.3,723.0,0.514,11.5,North,1
22,Male,70260.81,704.0,0.302,0.0,North,1
30,Male,55807.93,658.0,0.404,0.0,North,0
54,Female,88459.64,618.0,0.266,3.3,South,1
46,Male,47921.55,726.0,0.533,9.8,East,0
22,Female,41467.73,617.0,0.662,2.1,South,0
46,Male,84435.63,703.0,0.52,12.5,North,1
51,Male,96797.54,637.0,0.37,0.3,South,1
51,Male,50926.05,738.0,0.71,11.7,North,1
30,Male,30000.0,689.0,0.42,0.0,North,0
54,Male,52794.88,625.0,0.1,0.0,South,1
22,Female,58724.27,734.0,0.387,0.0,North,0
61,Female,43603.21,616.0,0.431,1.1,North,0
38,Male,30000.0,706.0,0.583,7.1,North,0
44,Male,62940.95,528.0,0.507,5.0,North,0
59,Female,92835.66,739.0,0.298,9.5,South,1
47,Female,103428.79,687.0,0.254,9.9,South,0
24,Male,67528.49,751.0,0.358,5.7,North,1
39,Female,43982.16,827.0,0.515,12.8,East,1
44,Male,67874.97,665.0,0.216,9.1,North,1
29,Female,30000.0,764.0,0.299,0.3,South,1
31,Female,89081.75,618.0,0.369,2.3,South,0
41,Female,81281.02,796.0,0.499,6.8,South,0
48,Female,30000.0,462.0,0.581,6.6,South,0
25,Female,94713.18,631.0,0.593,6.5,South,0
48,Female,72652.0,732.0,0.549,16.2,East,1
56,Male,84819.19,680.0,0.298,3.3,North,1
39,Male,66083.27,676.0,0.47,2.0,North,1
58,Female,63824.66,643.0,0.469,6.2,South,0
42,Male,69502.07,593.0,0.316,12.0,North,1
44,Male,63349.26,810.0,0.407,4.1,South,1
64,Male,41399.61,630.0,0.322,3.7,North,1
47,Female,82293.75,654.0,0.395,14.1,South,1
28,Female,66774.2,673.0,0.583,9.7,East,0
60,Female,46693.62,569.0,0.536,5.2,North,0
55,Male,86588.26,600.0,0.383,2.4,North,1
35,Male,48380.7,642.0,0.362,0.0,East,0
32,Female,45270.6,530.0,0.716,1.9,North,0
42,Female,43379.81,707.0,0.586,12.7,South,0
46,Male,84162.72,562.0,0.385,12.7,North,1
39,Male,102629.46,735.0,0.508,11.2,North,1
61,Male,89239.0,589.0,0.341,10.9,East,1
57,Female,75708.98,647.0,0.267,13.2,East,1
46,Female,61480.04,431.0,0.406,9.5,East,0
22,Female,47433.45,671.0,0.395,14.4,South,1
26,Female,68817.05,666.0,0.352,5.4,South,1
52,Male,60230.89,371.0,0.527,3.4,North,0
55,Female,67111.22,719.0,0.746,5.9,North,0
61,Female,84536.71,596.0,0.501,7.4,South,1
55,Female,62157.36,654.0,0.49,1.0,South,0
28,Male,67441.18,595.0,0.567,9.0,North,0
55,Female,75403.36,580.0,0.484,1.7,North,0
26,Male,81200.04,717.0,0.495,5.3,North,1
46,Male,53257.43,703.0,0.246,9.1,South,1
47,Male,76480.64,763.0,0.323,12.4,South,1
48,Male,56507.57,614.0,0.52,9.4,North,0
45,Female,92036.27,695.0,0.571,12.5,East,0
43,Female,71912.8,668.0,0.345,4.5,North,1
56,Male,30000.0,709.0,0.481,10.6,North,1
33,Male,48273.17,756.0,0.305,13.0,East,1
52,Female,77593.4,548.0,0.248,5.4,North,0
58,Male,63074.99,753.0,0.477,11.7,East,1
64,Female,30000.0,646.0,0.572,10.3,South,0
59,Female,58665.24,638.0,0.241,18.9,South,1
54,Male,89166.96,601.0,0.298,15.7,North,1
39,Female,63441.65,576.0,0.797,6.1,South,0
24,Male,64532.13,650.0,0.555,10.6,North,1
33,Female,79258.88,494.0,0.593,8.9,South,0
53,Male,86045.12,665.0,0.507,6.9,East,1
48,Male,43335.32,682.0,0.421,11.7,North,1
51,Male,74974.22,713.0,0.619,0.0,North,0
39,Female,77593.22,668.0,0.359,8.1,South,1
52,Female,82785.72,649.0,0.364,3.4,South,1
47,Male,69530.49,732.0,0.69,6.4,North,0
45,Male,69523.28,625.0,0.535,3.6,North,0
63,Male,111441.07,652.0,0.489,0.0,East,1
49,Male,63733.37,743.0,0.583,18.6,North,1
43,Male,64629.46,695.0,0.473,5.5,South,0
58,Male,82016.81,640.0,0.342,18.9,North,1
22,Male,79465.29,678.0,0.31,4.9,North,1
43,Male,98995.73,508.0,0.416,8.1,North,1
37,Male,56717.52,691.0,0.422,3.0,North,0
51,Female,87433.53,576.0,0.252,13.2,East,0
54,Male,68853.71,645.0,0.253,0.0,North,1
50,Female,86672.25,674.0,0.1,12.3,South,1
32,Male,85098.43,689.0,0.46,1.9,North,1
24,Female,48735.54,709.0,0.809,11.4,North,0
62,Female,37386.05,749.0,0.668,0.0,South,0
46,Male,92641.68,784.0,0.332,6.1,East,1
59,Male,59502.69,554.0,0.442,5.1,North,0
34,Male,75795.02,701.0,0.612,2.9,North,1
54,Male,74247.92,829.0,0.517,5.3,East,1
55,Female,62537.8,674.0,0.432,0.9,North,0
44,Female,92044.88,655.0,0.674,5.8,South,0
59,Female,75628.71,534.0,0.107,3.5,South,0
25,Male,63603.5,793.0,0.506,8.4,East,1
59,Female,79644.88,664.0,0.339,12.9,East,1
22,Male,57026.16,624.0,0.45,11.1,North,1
42,Male,40655.96,705.0,0.225,8.3,North,1
49,Male,71601.36,648.0,0.419,5.2,South,1
40,Female,75412.93,740.0,0.31,9.1,North,1
29,Male,70634.81,582.0,0.411,13.1,North,1
34,Male,86831.2,632.0,0.291,12.8,East,1
38,Female,87153.93,678.0,0.434,2.3,South,1
56,Male,56950.46,511.0,0.585,7.8,South,0
36,Male,79523.63,691.0,0.259,3.8,South,1
60,Female,91126.06,579.0,0.188,0.4,South,0
26,Male,54231.17,699.0,0.1,12.7,North,1
62,Female,88389.47,553.0,0.265,9.2,East,1
50,Male,54683.63,562.0,0.338,9.4,South,0
50,Female,100530.37,632.0,0.539,16.4,North,0
49,Female,68422.42,697.0,0.42,2.0,South,1
55,Female,68528.08,692.0,0.363,6.8,South,0
64,Female,83661.67,701.0,0.44,5.3,South,1
49,Female,72284.6,629.0,0.403,0.0,South,0
32,Male,79907.45,532.0,0.345,1.1,North,1
39,Female,67845.11,664.0,0.54,2.5,East,0
35,Male,48211.35,587.0,0.187,6.5,South,1
39,Male,39739.11,683.0,0.272,13.3,North,1
39,Female,82656.79,676.0,0.557,10.0,South,1
30,Male,89347.43,628.0,0.467,11.6,North,1
27,Male,41989.59,564.0,0.306,11.3,North,0
46,Female,72617.48,544.0,0.463,9.9,South,0
26,Male,44901.89,579.0,0.504,4.3,South,0
57,Female,49058.66,556.0,0.397,2.2,South,0
36,Male,74420.22,567.0,0.445,0.0,South,0
38,Male,33776.3,622.0,0.364,8.6,South,1
42,Male,67681.49,646.0,0.617,5.8,North,0
28,Male,58963.8,749.0,0.251,10.9,East,1
24,Female,60397.29,772.0,0.41,3.6,South,1
38,Male,82245.59,523.0,0.379,9.5,North,1
25,Female,71242.82,567.0,0.339,12.4,North,1
45,Male,57260.24,695.0,0.417,0.0,North,1
57,Female,36635.98,697.0,0.623,4.7,North,0
31,Male,48481.05,671.0,0.388,0.8,North,0
27,Female,39497.52,708.0,0.545,3.8,North,0
59,Male,47697.73,671.0,0.466,10.2,North,1
30,Female,62450.38,680.0,0.519,9.5,East,0
34,Female,42868.07,463.0,0.321,0.0,South,0
31,Female,82833.27,736.0,0.393,0.0,North,1
33,Male,67671.58,653.0,0.212,14.1,South,1
50,Male,65471.52,630.0,0.528,3.5,South,0
41,Male,80446.04,590.0,0.318,13.3,East,1
32,Male,68860.65,827.0,0.341,10.1,North,1
29,Female,45298.81,471.0,0.48,11.1,South,0
62,Male,100354.64,659.0,0.41,10.2,North,1
43,Female,57628.74,662.0,0.317,6.2,South,1
64,Female,64032.75,648.0,0.493,12.4,South,1
53,Male,54962.91,699.0,0.48,15.4,East,1
62,Female,51103.96,720.0,0.247,12.0,North,1
33,Male,70387.41,698.0,0.113,15.3,North,1
43,Female,91389.58,652.0,0.639,9.7,North,0
62,Female,68919.74,664.0,0.214,5.7,South,1
58,Male,35473.57,591.0,0.376,5.5,East,1
54,Male,50748.43,801.0,0.314,1.7,North,1
41,Male,87160.76,716.0,0.309,13.1,South,1
45,Male,48712.33,732.0,0.111,10.9,North,1
47,Male,33440.71,680.0,0.562,9.6,North,0
57,Male,83964.93,564.0,0.711,9.6,North,0
63,Female,93882.24,706.0,0.469,7.1,South,0
35,Female,89244.67,823.0,0.293,9.5,South,1
41,Female,94881.42,793.0,0.1,6.1,North,1
39,Male,30000.0,516.0,0.25,10.7,South,0
26,Female,83041.54,676.0,0.681,11.5,South,0
48,Male,48626.13,585.0,0.394,3.4,East,1
47,Male,91759.85,778.0,0.414,9.5,North,1
57,Male,58817.38,604.0,0.393,1.8,North,0
42,Male,39933.88,741.0,0.318,3.5,South,1
47,Male,67468.89,628.0,0.629,12.2,North,0
56,Female,103754.88,700.0,0.491,5.9,North,0
35,Male,79729.56,535.0,0.259,3.9,East,1
62,Female,103692.51,608.0,0.207,13.1,South,0
57,Female,70147.13,604.0,0.461,10.5,North,1
32,Male,56004.58,680.0,0.554,11.8,North,1
52,Female,70657.66,718.0,0.122,14.8,East,1
43,Male,51947.72,692.0,0.323,0.9,North,1
41,Female,41780.59,601.0,0.567,10.6,South,0
29,Female,51983.48,607.0,0.356,10.4,South,0
33,Female,91746.3,642.0,0.204,17.7,South,1
64,Female,38993.61,585.0,0.125,9.4,South,0
30,Male,82955.74,561.0,0.18,4.5,North,1
39,Female,31359.74,628.0,0.218,4.1,North,1
30,Female,84917.39,525.0,0.148,1.4,East,0
31,Male,51990.22,631.0,0.562,4.1,North,0
48,Female,35171.19,652.0,0.64,8.5,South,0
29,Male,92036.76,586.0,0.339,6.2,North,1
27,Male,57830.41,565.0,0.222,8.1,East,1
30,Female,84370.17,781.0,0.5,8.2,South,1
34,Female,62741.91,629.0,0.317,10.7,South,1
28,Female,106019.41,632.0,0.739,5.8,East,0
56,Male,31725.27,777.0,0.282,1.9,North,1
38,Male,88955.0,630.0,0.705,3.8,South,0
48,Male,37843.36,733.0,0.195,14.2,North,1
41,Male,58241.06,488.0,0.23,7.7,North,1
28,Male,74916.15,613.0,0.432,2.9,North,0
29,Female,93513.04,599.0,0.262,6.7,South,1
49,Male,51796.62,695.0,0.422,4.6,North,1
43,Male,65769.6,676.0,0.412,12.0,East,1
31,Male,47450.23,526.0,0.654,5.1,North,0
47,Male,86411.33,842.0,0.611,13.7,North,1
39,Male,51746.47,618.0,0.72,5.7,East,0
37,Female,45785.41,530.0,0.152,13.3,South,1
55,Female,50249.63,561.0,0.282,5.4,North,0
42,Male,41339.28,608.0,0.424,9.2,North,0
39,Male,65160.48,643.0,0.335,8.4,North,1
41,Male,57180.87,762.0,0.591,9.4,South,0
51,Female,69707.0,607.0,0.344,7.9,East,0
54,Female,31399.91,548.0,0.371,0.0,North,0
39,Male,77364.08,682.0,0.563,5.2,East,0
28,Female,74600.67,643.0,0.515,0.0,South,0
63,Male,35278.85,663.0,0.451,4.8,East,0
52,Female,67705.37,713.0,0.504,13.5,South,1
52,Female,30000.0,814.0,0.409,0.0,South,1
29,Male,75318.1,645.0,0.383,10.9,North,1
23,Male,50687.05,736.0,0.345,18.9,North,1
25,Male,65733.93,627.0,0.498,15.5,North,1
22,Male,69983.13,675.0,0.444,0.0,South,1
55,Female,53390.76,749.0,0.355,7.0,South,1
61,Male,72726.29,658.0,0.345,15.2,North,1
59,Male,43210.06,592.0,0.332,5.0,East,0
49,Male,36830.7,521.0,0.5,4.6,South,0
44,Male,57248.68,667.0,0.111,8.9,North,1
24,Male,64406.5,687.0,0.458,14.2,North,1
55,Female,30000.0,591.0,0.323,11.6,South,1
40,Male,72550.91,609.0,0.321,10.4,North,1
41,Male,48591.94,747.0,0.348,10.0,North,1
53,Male,75732.93,610.0,0.358,1.0,North,1
53,Male,74359.28,551.0,0.418,14.8,North,1
27,Female,94513.39,693.0,0.397,7.3,East,1
52,Male,62689.17,660.0,0.695,2.7,South,0
35,Male,69182.87,628.0,0.276,14.0,South,1
29,Male,57899.39,627.0,0.202,15.5,North,1
42,Female,74273.56,685.0,0.463,7.2,South,1
31,Female,60310.36,697.0,0.317,5.6,South,0
59,Female,63385.42,736.0,0.565,12.6,South,1
56,Male,70263.3,658.0,0.52,13.5,North,1
52,Female,45226.21,703.0,0.431,2.2,South,0
32,Female,30000.0,623.0,0.245,14.3,South,1
22,Female,108834.72,759.0,0.399,9.6,South,1
39,Female,62013.91,653.0,0.342,6.0,North,1
33,Male,40314.49,724.0,0.487,10.4,North,1
39,Female,68617.05,698.0,0.55,2.0,South,1
46,Female,56058.07,610.0,0.362,6.3,South,1
32,Male,51051.79,676.0,0.182,9.1,North,1
33,Male,42672.61,592.0,0.468,0.5,North,0
61,Male,63142.05,721.0,0.109,1.6,South,1
61,Female,46296.08,720.0,0.494,13.3,East,0
42,Male,36463.45,724.0,0.284,18.4,North,1
36,Female,77661.9,692.0,0.314,5.8,South,1
56,Female,35910.99,715.0,0.363,9.3,South,1
37,Male,51071.79,739.0,0.536,5.1,North,0
31,Female,72329.27,601.0,0.178,1.0,South,0
61,Male,115707.51,545.0,0.418,12.0,East,1
59,Female,44868.43,629.0,0.525,4.0,East,0
48,Female,51902.48,562.0,0.223,8.5,South,0
26,Male,30000.0,656.0,0.258,2.1,East,1
35,Male,72673.98,549.0,0.195,2.7,South,1
32,Male,56622.65,795.0,0.5,10.1,North,1
24,Male,32575.92,649.0,0.55,0.0,North,0
25,Female,89936.25,702.0,0.393,8.9,South,1
34,Female,63474.59,709.0,0.663,8.8,South,0
45,Male,36941.87,637.0,0.45,4.2,North,1
61,Male,65671.27,713.0,0.404,16.0,East,1
37,Female,63740.38,633.0,0.634,2.3,South,0
52,Male,62564.54,651.0,0.297,15.2,East,1
23,Female,105766.58,596.0,0.558,8.2,South,0
35,Male,51713.83,527.0,0.437,9.5,North,0
36,Male,57075.78,654.0,0.433,15.1,East,1
22,Male,64505.29,584.0,0.185,6.4,South,1
57,Female,90047.99,549.0,0.271,5.7,North,1
29,Male,75759.96,672.0,0.404,2.1,North,1
35,Female,48693.24,609.0,0.235,4.4,South,0
35,Female,79367.39,776.0,0.632,20.5,South,0
45,Male,38648.23,521.0,0.571,6.3,North,0
33,Male,85581.82,743.0,0.558,10.5,North,1
38,Female,86829.2,642.0,0.451,4.0,South,1
50,Male,73404.61,520.0,0.102,9.6,North,1
56,Male,39277.86,469.0,0.416,5.9,South,0
31,Male,30000.0,615.0,0.535,12.4,North,0
41,Male,63100.53,613.0,0.695,7.1,South,0
36,Male,46877.87,472.0,0.418,5.0,East,0
33,Female,48828.58,704.0,0.336,10.4,North,1
31,Male,30000.0,520.0,0.574,12.8,East,0
36,Male,65939.84,619.0,0.293,12.4,North,1
31,Female,78144.25,659.0,0.1,6.1,South,0
44,Male,75949.1,784.0,0.529,8.0,North,1
47,Female,71246.59,657.0,0.491,7.6,South,1
27,Male,74610.25,651.0,0.36,12.1,South,1
25,Female,81156.13,602.0,0.456,1.4,South,1
51,Male,40253.16,660.0,0.446,9.9,North,0
36,Male,86094.14,704.0,0.632,16.2,North,1
55,Male,91743.54,532.0,0.119,1.1,North,1
39,Male,70479.28,661.0,0.247,0.0,North,1
32,Male,51349.24,692.0,0.213,0.0,North,1
27,Male,85137.82,616.0,0.385,1.2,South,0
47,Male,104293.09,704.0,0.264,4.2,North,1
54,Male,94935.49,483.0,0.2,9.5,East,1
51,Male,54295.03,660.0,0.249,10.4,North,1
37,Male,48086.67,734.0,0.667,0.0,North,0
53,Male,76512.34,620.0,0.202,15.5,North,1
23,Female,65615.72,694.0,0.715,6.7,South,0
46,Female,34619.81,632.0,0.662,3.9,East,0
63,Male,30000.0,743.0,0.554,1.0,North,0
32,Female,91746.66,632.0,0.532,8.7,South,0
57,Female,71876.09,569.0,0.366,7.5,South,1
43,Female,58677.22,618.0,0.354,13.0,South,1
63,Male,60410.03,660.0,0.232,15.1,East,1
56,Female,97092.49,667.0,0.456,5.6,South,1
59,Male,72381.06,657.0,0.333,12.1,East,1
59,Male,69613.97,624.0,0.341,3.5,North,1
32,Male,97830.74,638.0,0.428,3.6,South,1
37,Male,82892.17,662.0,0.547,9.1,North,1
61,Male,30000.0,730.0,0.739,9.2,East,0
58,Female,73876.76,553.0,0.492,6.6,South,0
64,Female,50206.25,739.0,0.369,1.1,South,1
43,Male,77000.35,756.0,0.386,0.0,East,1
62,Male,34812.83,724.0,0.38,11.0,North,1
43,Male,47660.59,604.0,0.293,13.8,North,1
57,Female,103731.73,705.0,0.137,6.0,South,0
61,Male,52830.82,634.0,0.557,0.0,North,0
23,Female,55705.6,586.0,0.455,5.2,East,0
53,Female,68257.19,748.0,0.168,7.7,South,1
35,Female,89863.11,630.0,0.54,5.7,South,0
42,Female,47517.05,800.0,0.244,14.0,North,1
27,Female,75627.49,762.0,0.364,12.3,South,1
56,Male,53301.4,675.0,0.355,11.7,East,1
26,Female,30000.0,620.0,0.436,9.8,East,0
63,Female,92698.97,738.0,0.263,4.1,East,1
31,Male,68409.97,784.0,0.535,9.1,East,1
23,Male,76116.92,671.0,0.38,12.0,North,1
49,Female,30000.0,582.0,0.67,5.9,North,0
33,Male,66227.2,636.0,0.51,7.1,South,1
60,Male,100769.72,746.0,0.275,6.8,South,1
37,Male,68253.44,736.0,0.374,10.0,North,1
40,Female,79142.0,531.0,0.318,14.6,North,1
51,Male,47931.18,690.0,0.41,0.6,North,1
58,Female,97222.3,543.0,0.298,4.0,North,1
59,Female,69602.81,558.0,0.599,4.1,North,0
45,Female,45313.75,590.0,0.566,14.3,South,0
28,Female,30000.0,731.0,0.313,8.0,South,0
64,Female,62142.44,749.0,0.25,8.8,North,1
35,Female,59066.96,650.0,0.403,0.0,South,1
56,Male,71192.3,688.0,0.359,0.0,South,1
